,News,Label
1470,"Microsoft shares plunge after poor results, analyst downgrades",1
820,REUTERS NEXT-UN plans to drastically expand plastic waste management in India,0
1535,Chinese employees at Microsoft's Nokia arm protest mass layoffs,1
229,India seen boosting budget spending on infrastructure,0
862,Microsoft to take $6.2 bln accounting charge,1
1273,Arm partners with Microsoft to streamline data transfer from sensor chips to cloud,1
136,Microsoft warns Azure customers of flaw that could have permitted hackers access to data,1
294,India's top general laid to rest with full military honours,0
1729,Microsoft unveils Windows 10 S for its Surface laptops,1
195,India Insight: Narendra Modi’s sale of the century,0
5,Moody's upgrades outlook on India to stable,0
286,Pressure grows in India to condemn old friend Russia's invasion of Ukraine,0
311,"Moscow, Delhi sign deal to produce Kalashnikov assault rifles in India",0
1337,Microsoft India store down after hackers apparently show user data,1
841,UPDATE 1-Qatar Energy says it is committed to being trusted supplier to India,0
1178,India's July infrastructure output grows 9.4% y/y,0
96,Explainer-Why is India facing a coal shortage?,0
544,U.S. judge backs Microsoft in Motorola patent dispute,1
1021,Microsoft's Windows battles slack PC sales,1
1303,"BRIEF-Adobe, Microsoft expand partnership on e-commerce signatures",1
760,India's August merchandise exports up 46% y/y - govt,0
1150,Foxconn India iPhone plant to reopen on Jan 12 -govt officials,0
568,Microsoft sues U.S. government over data requests,1
1016,Russia's Yandex teams up with Microsoft for Windows 10,1
434,India considers easing curbs on some Chinese investments - Bloomberg News,0
921,Microsoft and BMW launch open manufacturing platform,1
488,Microsoft quarterly revenue beats estimates,1
111,"India reports 36,571 new coronavirus cases",0
119,India announces first formal meeting with Taliban,0
57,"India reports 28,591 new COVID-19 infections",0
549,India cuts growth estimates for 2021/22 amid surging COVID cases,0
885,New CEO Nadella pushes data culture at Microsoft,1
911,Microsoft's stock market value pulls ahead of Apple's,1
1149,India's Modi orders review of reopening on Omicron COVID concerns,0
1731,"Microsoft to spend $100 million on Kenya, Nigeria tech development hub",1
24,"Sega, Microsoft explore cloud gaming alliance",1
653,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
854,Microsoft profit beats expectations on strong cloud demand,1
182,Microsoft’s dealmaking prowess,1
500,India's Modi holds talks on criminal risks related to cryptocurrencies,0
1432,Microsoft to invest $300 mln in Barnes & Noble's digital business,1
840,Microsoft appears on track for autumn Windows 8,1
344,"India's Omicron cases mild, vaccine boosters not a priority -government",0
1754,Amazon files lawsuit contesting Pentagon's $10 billion cloud contract to Microsoft,1
149,Exclusive-Microsoft's $16 billion Nuance bid set for EU antitrust approval -sources,1
1174,"Microsoft unveils Office for Apple's iPad, as expected",1
533,BRIEF-Vonage Holdings says partnered with Microsoft,1
1457,Ballmer goes out punching at last Microsoft employee meeting,1
293,UPDATE 5-Microsoft doubles down on cloud healthcare business with $16 billion Nuance buy,1
223,"Microsoft to test Xbox cloud gaming on PCs, Apple mobile devices",1
614,"Microsoft's core goes soft, as it focuses on cloud transition",1
562,Russia says India approves one-shot Sputnik Light COVID vaccine,0
372,SolarWinds hack was 'largest and most sophisticated attack' ever: Microsoft president,1
951,India's Dream11 app faces police case after introduction of gaming ban,0
280,India summons South Korea envoy over Hyundai Pakistan tweet,0
504,"UPDATE 1-Cruise, GM partner with Microsoft to ramp up self-driving vehicles",1
188,UPDATE 4-Microsoft says new breach discovered in probe of suspected SolarWinds hackers,1
926,Microsoft begins worldwide release of Office 2016,1
556,India PM Modi says economy getting boost from rising vaccinations,0
318,Pressure grows in India to condemn old friend Russia's invasion of Ukraine,0
77,Microsoft shares edge higher on $60 bln buyback program,1
489,"Microsoft revamps Office, looks to the cloud",1
1166,Microsoft offers patent troll defense for cloud customers,1
464,Microsoft stock punished as concerns multiply,1
953,India's crude imports rebound in August on strong demand outlook,0
1806,Microsoft defends frayed PC ecosystem with $2 billion Dell loan,1
561,Climate migration predicted to rise in India as extreme weather worsens,0
1478,"Yahoo must roll out Microsoft's Bing in Taiwan, Hong Kong -ruling",1
1096,Analysts positive on Microsoft despite first quarterly loss,1
959,Microsoft releases Windows 8 for public testing,1
1030,Microsoft hires ex-FTC Google expert as lobbyist,1
304,Tata regains Air India control in privatisation victory for Modi,0
164,Microsoft executive says U.S. overuses secret orders for Americans' data,1
961,Microsoft urges U.S. government transparency on security requests,1
1112,"Microsoft, Google tangle over Windows security patch",1
888,Climate migration predicted to rise in India as extreme weather worsens,0
245,Explosion at firecracker factory kills six women in India,0
395,"As Google eyes Australia exit, Microsoft talks Bing with PM",1
662,"Oil producers cannot hold consumers to ransom, says India oil minister",0
656,"Cricket-India must improve through the middle overs, says Dravid",0
1208,Motorola wins German patent case against Microsoft,1
751,India's 'captive' coal mines to be allowed to sell 50% output,0
228,"Walmart lifts lid on good, ugly of India payments",0
1125,"India's COVID deaths cross 500,000 but some analysts count millions more",0
538,Microsoft in deal with Equinor for Norway CO2 storage project,1
1702,UPDATE 2-Microsoft targeted in apparent Chinese antitrust probe,1
1277,Microsoft detects cyberattacks from Iran-linked actor engaged in intelligence collection,1
535,Microsoft aims to help businesses get handle on data with new tool,1
1008,Court questions Google on patent values in Microsoft case,1
1038,Amazon challenges India's antitrust suspension of 2019 Future deal-sources,0
837,"Microsoft, Samsung settle contract dispute over patents",1
110,High prices could slow India's transition to gas,0
876,India breaks own COVID vaccination record as 'birthday gift' to Modi,0
540,India seeks to move coal to areas of shortage as power demand rises,0
25,India reports outbreak of H5N1 bird flu - OIE,0
714,Microsoft sharpens AI focus with new research group,1
524,Foreign direct investment into India to stay robust - Deloitte survey,0
1046,Microsoft goes mainstream to win phone share,1
42,Microsoft eyeing deal to buy cybersecurity firm Mandiant -Bloomberg,1
1152,India's top bourse NSE says key index prices not updating intermittently,0
558,Singapore hopes India ban on Sea's game can be resolved quickly,0
842,Microsoft welcomes regulation on facial recognition technology: Nadella,1
672,"India, Israel to start talks on free trade agreement next month",0
849,Japan's Kishida pushes India's Modi for clear response to Ukraine crisis,0
472,"Microsoft CFO exits, profit rises",1
502,India allows refined palm oil imports until Dec 2022,0
382,Microsoft halts donations through 2022 to lawmakers who opposed Biden certification,1
94,UPDATE 1-Microsoft shareholders back proposal seeking report on harassment,1
758,Climate migration predicted to rise in India as extreme weather worsens,0
451,Russia says India approves one-shot Sputnik Light COVID vaccine,0
609,UPDATE 1-Walmart partners with Microsoft for TikTok bid,1
465,"India, Israel to start talks on free trade agreement next month",0
1592,UPDATE 3-Kaspersky files antitrust complaints against Microsoft in Europe,1
381,"India could ship vaccines to COVAX in a few weeks, say sources",0
1300,Microsoft shows off holographic lens device at Windows briefing,1
1229,Microsoft highlights Surface at Windows 8 launch,1
188,EXPLAINER-Amazon's battle with Reliance for India retail supremacy,0
915,Guyana could revive talks with India on crude oil supplies -vice president,0
286,"Microsoft hack fallout substantial for Dutch servers, watchdog says",1
947,"India reports 15,906 new COVID-19 cases in last 24 hours",0
545,"FACTBOX-A look at Walmart, Microsoft's past collaborations",1
1183,"Tech giants, others back Microsoft in 2nd Circuit fight over secrecy order",1
1180,Microsoft revamps Hotmail as social-friendly Outlook,1
1000,Google suing India antitrust watchdog for investigation report leak,0
1049,India's Dream11 app faces police case after introduction of gaming ban,0
1692,"Microsoft to close physical stores, take $450 mln hit",1
163,World Bank chief takes swipe at Microsoft's $69 bln gaming deal as poor countries struggle,1
570,Microsoft Surface devices fail on reliability -Consumer Reports,1
478,Microsoft's profit rises 16 pct,1
86,"India reports 42,909 new COVID-19 infections",0
430,India's monsoon to withdraw from Oct. 6 after Sept downpour,0
33,BRIEF-Fitch Affirms India At 'BBB-'; Outlook Negative,0
664,Microsoft sues U.S. government over data requests,1
747,Nadella outran better-known candidates for Microsoft CEO,1
1748,UPDATE 1-Microsoft sued over search-related patents,1
1171,"India to seek higher volume, better price for Qatar LNG deal renewal",0
38,India Insight: Digital diplomacy builds bridges,0
151,Explainer - Amazon's battle with Reliance for India retail supremacy,0
919,"Microsoft plans to cut 1,000 jobs in Finland: newspaper",1
216,"UPDATE 1-EU bodies' use of Amazon, Microsoft cloud services faces privacy probes",1
360,Ford wakes up badly burnt from its India dream,0
624,Kaspersky files antitrust complaints against Microsoft in Europe,1
490,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
13,AT&T to sell Xandr ad unit to Microsoft,1
73,Microsoft CEO says failed TikTok deal 'strangest thing I've worked on',1
132,Microsoft to sell some products through experience stores,1
1124,"In India, Tamil Nadu eyes coal power reboot despite local fears",0
705,"GE, Microsoft to announce deeper industrial internet partnership",1
938,India's Modi urges democracies cooperate to make cryptocurrencies safe,0
450,"Microsoft revamps Office, looks to the cloud",1
1630,"Exclusive: Despite sanctions, Russian organizations acquire Microsoft software",1
278,Tata regains Air India control in privatisation victory for Modi,0
1415,Microsoft gets support in gag order lawsuit from U.S. companies,1
1651,UPDATE 2-Google can't enforce German Microsoft injunction-ruling,1
1074,Microsoft targeted in apparent Chinese antitrust probe,1
319,Games-India's hockey teams to compete at Commonwealth Games in Birmingham,0
982,Microsoft to build Australian cloud computing centers,1
7,"Microsoft board to review sexual harassment, discrimination policies",1
933,Microsoft: Foreign hackers are targeting Biden and Trump camps,1
1041,EU official asks to meet Microsoft on job losses,1
1244,Ballmer tightens grip on Microsoft with major revamp,1
3,India gets bids for sale of loss-making Air India,0
859,India's fuel demand rose 0.8 pct y/y in October,0
731,"Google accuses Microsoft, Nokia of mobile collusion",1
1400,UPDATE 2-Microsoft sues Samsung in U.S. over patent royalties,1
268,Activision's mobile gaming unit to see leadership changes ahead of Microsoft deal,1
485,Amazon launches bundling service for video streaming apps in India,0
158,"India's daily COVID-19 cases rise by 22,775",0
575,Microsoft vs. Google trial over patents ends,1
1471,Russia and China dismiss Microsoft allegations of bids to hack Biden and Trump camps,1
986,"BRIEF-Novartis, Microsoft Announce Artificial Intelligence Collaboration",1
1232,Nokia says Microsoft approached it for talks in February,1
359,UPDATE 4-Microsoft says Teams app technical issue mostly resolved,1
1496,Microsoft rolls out new cloud services for AI and blockchain,1
1394,UPDATE 3-China regulator announces anti-monopoly probe of Microsoft,1
1814,RPT-New Xbox more than a game console for Microsoft,1
1016,India says no report of its students being held hostage in Ukraine,0
56,"Microsoft sees cloud business growth, but supply woes continue for Xbox",1
109,Microsoft invests $50 million in alcohol-to-jet fuel biorefinery,1
655,Tesla's Musk says 'working through challenges' with India government,0
1019,Pakistan seeks answers from India after crash of mystery flying object,0
687,Exclusive-India in talks on multi-year fertiliser import deal with Russia -sources,0
1318,U.S. hearing on tech dominance of news outlets will include Microsoft,1
29,Britain and India to formally launch trade talks,0
294,"Microsoft and Google openly feuding amid hacks, competition inquiries",1
287,"Coal India curbs supplies to non-power customers, hitting industry",0
1022,Microsoft nears deal to buy Yammer: source,1
1149,Microsoft to offer cloud services from Germany,1
799,BRIEF-Accenture and Avanade strengthen Microsoft alliance,1
1026,India planning financial support for setting up hydrogen manufacturing plants,0
56,India's monsoon rains forecast to be above average in September,0
1554,U.S. International Trade Commission clears Microsoft of patent infringement,1
157,"India's diesel sales fall in October, data shows",0
583,"Microsoft, Samsung settle contract dispute over patents",1
805,UPDATE 1-Mercedes-Benz to assemble flagship electric sedan in India,0
1524,Microsoft unveils first Lumia smartphone without Nokia name,1
556,BRIEF-Microsoft quarterly results press release,1
366,"India says Omicron may be less severe due to vaccination, prior infections",0
1483,"UPDATE 1-Microsoft says to provide cloud, tools for tackling Ebola",1
1161,"Cloud services bolster Microsoft results, shares soar",1
1783,"UPDATE 2-Microsoft pushes ""mixed reality"" features with Windows 10 update",1
57,Microsoft decides against office reopening date in United States,1
87,Microsoft shares edge higher on $60 bln buyback program,1
860,Walgreens and Microsoft partner to develop digital healthcare services,1
1190,"UPDATE 2-Microsoft revamps Office, looks to the cloud",1
781,Microsoft to get video content from AOL,1
1614,Nokia's grip on patents offers revenue potential after Microsoft deal,1
872,Microsoft pondering Ericsson CEO for top job -Bloomberg,1
805,Microsoft to invest $1.5 billion in Italian cloud business,1
295,Microsoft rolls back update to fix access issues for thousands,1
654,"India reports 25,467 new COVID-19 cases in the last 24 hours",0
1724,Microsoft says Windows 10 to be free upgrade for recent buyers,1
45,Microsoft rolls out new tech to connect its cloud to rivals,1
247,"Google, Facebook, Microsoft top EU lobbying spending - study",1
1418,Microsoft to buy solar power in Singapore in first renewable deal in Asia,1
60,REFILE-U.S. FTC to review Microsoft deal for Activision - Bloomberg News,1
391,Japan's Suzuki to invest $1.4 billion for EVs at India factory,0
83,"Microsoft to remove RT apps, ban Russian state-owned media ads",1
956,Resumption of India's COVAX vaccine supply delayed by Nepal - sources,0
302,U.S. senators urge Biden to avoid India sanctions over Russian deal,0
1618,"Finnish government criticises Microsoft for job cuts, 'broken promises'",1
1155,Microsoft shuts German distribution center in patent dispute,1
1076,Microsoft's mobile future hinges on success of Windows 10,1
648,Acer CEO wants a rethink by Microsoft-FT,1
310,Russia hopes to supply India with more S-400 missile systems -Ifx,0
791,India's Future Retail suspends supermarket operations as Reliance plans takeover,0
781,India's biggest car dealer Popular plans $100 mln listing - source,0
930,India to start vaccinating 12- to 14-year-olds against COVID-19,0
1138,India's Future Retail suspends supermarket operations as Reliance plans takeover,0
939,Exclusive: Microsoft Web TV subscription plan on hold,1
1479,Samsung says Microsoft deal invites 'charges of collusion' -filing,1
1804,"Microsoft's AI Twitter bot goes dark after racist, sexist tweets",1
1176,Pakistan demands joint probe into 'accidental' India missile fire,0
997,Amazon asks India antitrust body to revoke Reliance-Future deal approval,0
444,Volkswagen partners with Microsoft in cloud push,1
865,"India's new COVID-19 cases hit seven-month high of 141,986",0
480,Microsoft pushes new Windows to developers,1
960,New COVID-19 cases in India rise sharply for fifth consecutive day,0
1155,India's Future Retail asks court to declare arbitration with Amazon illegal,0
957,Microsoft welcomes regulation on facial recognition technology: Nadella,1
1233,Microsoft Xbox One to launch in China on September 23,1
1128,Fitch Affirms Microsoft at 'AA+'; Outlook Stable,1
527,India appoints veteran diplomat as new oil minister,0
1648,"US STOCKS-S&P 500 rides Microsoft, Amazon to record close above 4,000",1
1355,Microsoft doubles down on gaming with $7.5 billion deal for Doom-owner ZeniMax,1
130,India's fuel demand reined in by COVID curbs in January,0
1441,Microsoft overtakes Amazon as second most valuable U.S. company,1
885,"Food poisoning at Foxconn's India unit triggers protest, police detain dozens",0
1760,"Microsoft's Hotmail, Outlook.com services back up after outage",1
259,India's regulator asks local exchange not to launch new rapeseed contract,0
139,"India bonds, rupee gain; federal budget in focus",0
144,World Bank chief takes swipe at Microsoft's $69 billion gaming deal as poor countries struggle,1
257,Oil and gas will keep meeting India's 'baseload' energy demand- oil minister,0
30,"Qualcomm, Microsoft partner on metaverse chip for AR glasses",1
530,"US STOCKS-Microsoft and Amazon lead S&P 500 to 4,000 points",1
141,UPDATE 2-Microsoft to buy back up to $60 bln in shares; names Brad Smith vice chair,1
1078,"Microsoft awards hacking expert, repairs browser bug",1
9,Microsoft to buy Activision Blizzard in a deal at $68.7 billion,1
244,Buffett's Berkshire bought Activision shares before Microsoft takeover,1
796,"Microsoft, Google stand down in patent battles",1
1056,Foxconn's dorms for India workers do not meet Apple standards - spokesperson,0
476,"India reports 44,658 new COVID-19 cases in the last 24 hours",0
622,Microsoft to open Windows stores within Best Buy,1
867,India's fuel demand rose 0.4 pct y/y in December,0
462,India's Maharashtra state bats for Tesla over import tax on EVs,0
692,India says one vaccine dose prevents 96.6% COVID-19 deaths,0
1689,"UPDATE 1-Microsoft CEO signals changes, defers talk on job cuts",1
171,Spotlight on Xbox Game Pass as Microsoft showcases upcoming games,1
1780,"UPDATE 1-Microsoft says disrupts cybercrime rings with roots in Kuwait, Algeria",1
1161,"India's Nifty breaches 17,000 on financials boost; GDP data in focus",0
852,"Amazon, Reliance set to lock horns over India's cricket media rights",0
846,Microsoft asks U.S. to let it disclose security requests,1
1512,Microsoft says Russia-linked hackers exploiting Windows flaw,1
1180,India's SII promises 40 mln more AstraZeneca doses to COVAX this year,0
216,India unveils higher spending for infrastructure in growth budget,0
441,India seeks to move coal to areas of shortage as power demand rises,0
766,UPDATE 2-India accuses China's Huawei of tax evasion - government source,0
1083,UPDATE 1-Elections in India's most populous state to start in Feb. 10,0
221,Ford India head quits after company decides to stop making cars in India - sources,0
1727,"New Microsoft CEO faces challenges in mobile, investor relations",1
1034,Microsoft names next operating system 'Windows 10',1
1719,Microsoft hails revamped goggles as more immersive and easy to wear,1
1172,Power of Microsoft's Bing an open question in search industry,1
540,Microsoft in deal with Equinor for Norway CO2 storage project,1
539,"India says Omicron may be less severe due to vaccination, prior infections",0
1364,"Microsoft to divest AnyVision stake, end face recognition investing",1
475,Microsoft stumbles into crucial financial year,1
893,India's cotton exports begin to slide as premiums jump on lower crop,0
1690,"UPDATE 4-Microsoft to give away Windows 10, unveils hologram glasses",1
95,"Microsoft president says tech must compromise, downplays metaverse 'hype'",1
522,India tells China border troop pullback needed for better ties,0
384,"India's output, exports of Russia's Sputnik vaccine at risk due to Ukraine crisis",0
1134,India's Bharat Biotech studying if Covaxin shot will work on Omicron,0
707,Fact Check-Pfizer has not announced a ‘vaccine upgrade’ that includes a processing chip from Microsoft,1
498,BRIEF-Opera and Microsoft extends agreement,1
263,Google says Microsoft balking at turning over documents in antitrust fight,1
957,Resumption of India's COVAX vaccine supply delayed by Nepal - sources,0
4,Factbox-India and Pakistan's nuclear arsenals,0
1158,Auto stocks drive India shares to start 2022 on positive note,0
59,India says climate commitments ambitious yet achievable,0
254,UK urges organisations to install Microsoft updates urgently,1
374,"Musk's Starlink registers India unit, targets rural districts",0
787,Microsoft to invest $1 billion in Polish cloud project,1
838,"Microsoft awards hacking expert, repairs browser bug",1
554,Microsoft launches wearable fitness device for $199,1
1272,Microsoft launches much-awaited Windows 10,1
1210,Microsoft makes more Office features free on iPads,1
446,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
1706,"Microsoft's Windows 10 reaches 270 million users, no mobile numbers",1
111,UK antitrust regulator looks into Microsoft's $16 bln Nuance deal,1
10,Ford to stop making cars in India,0
1279,Gunmen ram van into Microsoft's Greek headquarters,1
1480,REFILE-Microsoft's veteran Windows head Terry Myerson to leave company,1
547,"Microsoft, Dell seal Android, Chrome royalty pact",1
944,India plans to seek carbon emissions data linked to each LNG cargo,0
66,ANALYSIS-Microsoft faces challenge cleaning up Activision Blizzard’s culture,1
367,India seeks to move coal to areas of shortage as power demand rises,0
1334,Pentagon: re-evalution finds Microsoft's JEDI proposal still is best,1
1822,Microsoft wins five-year deal with Coca-Cola to supply business software,1
1368,Nokia says to get more than it gives to Microsoft this year,1
1081,Ford's India factory workers seek government help to safeguard jobs,0
905,India's daily COVID-19 cases near five-month low,0
1581,Microsoft wins five-year deal with Coca-Cola to supply business software,1
1623,"UK's M&S, Microsoft sign artificial intelligence deal",1
1438,Explainer: Microsoft's TikTok bid spotlights Windows maker's history with China,1
651,UPDATE 1-India to study sanctions impact on trade settlement with Russia,0
1055,"Crop sowing lags in India on scanty rains, raises concerns over yields",0
180,Microsoft says an outage with Microsoft 365 services mitigated,1
945,India re-appoints Das as RBI governor for a further three years,0
63,Amazon investigating kickback allegation at India unit - source,0
463,India likely to allow export of Sputnik Light COVID shot this month - sources,0
1435,Microsoft could lose big if it curbs sales in Russia - minister,1
1603,"Former CEO Ballmer, activist Jesse Jackson enliven Microsoft meeting",1
387,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
991,India's Modi defends handling of COVID pandemic amid opposition protests,0
715,Mexico says Microsoft plans major investment in Mexico,1
730,Windows designer moves to new Microsoft job,1
783,Microsoft offers patent troll defense for cloud customers,1
28,India says climate commitments ambitious yet achievable,0
1476,BRIEF-Ola partners with Microsoft to build new connected vehicle platform,1
112,UPDATE 3-Ford to stop making cars in India,0
36,India's trade minister to meet Chinese counterpart on Tuesday,0
529,"India's interests come before vaccine exports, says health ministry",0
266,"India's coal demand likely to grow in absolute terms, phasing out difficult",0
86,EU questions Microsoft rivals over Teams integration in Office,1
1450,Microsoft to cooperate with Qihoo 360 amid security concerns in China -Xinhua,1
343,American Airlines bets on non-stop travel demand as it relaunches India flights,0
668,India gets below-average monsoon rains for second straight week,0
203,Discord terminates buyout talks with Microsoft - WSJ,1
1261,"Microsoft to bring 'Age of Empires' to Apple, Android phones",1
490,Microsoft to buy Yammer for $1.2 billion,1
776,EU official asks to meet Microsoft on job losses,1
928,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
1144,Microsoft profit dips ahead of Office revamp,1
102,TIMELINE-The fight by Microsoft and Amazon for the Pentagon's cloud contract,1
344,UPDATE 1-UK says it and allies blame Chinese-backed actors for Microsoft hacking,1
611,Founder of India's Zee says key investor wants to take over company,0
1728,Microsoft to buy Israeli cyber security firm Adallom -report,1
384,"France embraces Google, Microsoft in quest to safeguard sensitive data",1
670,Microsoft's mobile future hinges on success of Windows 10,1
1115,CORRECTED-Microsoft's secret weapon for growth in the cloud: email,1
278,"UPDATE 4-Biden enlists Disney, Microsoft CEOs in push for vaccine mandates",1
895,India to move some migrant workers in Kashmir to army camps after killings,0
858,Microsoft opens two data centers in Germany: reports,1
988,Rivals Microsoft and Oracle team up on push into cloud,1
667,Microsoft Surface devices fail on reliability -Consumer Reports,1
326,White House says hackers exploiting Microsoft flaw are an active threat,1
336,White House says closely tracking Microsoft's emergency patch,1
178,Wistron partners with India's Optiemus in boost for electronics manufacturing,0
1781,"RPT-Google success in U.S. schools forces Microsoft, Apple to scramble",1
1119,INSIGHT-'Like the Stasi': Cyber volunteers in India silence critical voices,0
1157,India Modi's personal Twitter handle 'briefly compromised' -Prime Minister's Office,0
752,Microsoft unveils Windows 8 for public test,1
976,India foreign minister says willing to make investments in Sri Lanka,0
830,Flu vaccine demand takes off in India as pandemic raises awareness,0
656,Walgreens and Microsoft partner to develop digital healthcare services,1
505,Microsoft profit dips but beats estimate,1
15,"Microsoft board to review sexual harassment, discrimination policies",1
1041,India's Congress fires five state chiefs after poll drubbing,0
846,India's Serum Institute applies for full approval of Covishield vaccine,0
917,India needs more big banks the size of largest lender SBI -finmin,0
255,"Wells Fargo picks Microsoft, Google as cloud service providers",1
1009,Toyota expands Microsoft partnership in connected vehicle services,1
1632,Microsoft looking to support ad blockers in Edge web browser,1
1705,China regulator says Microsoft should not obstruct anti-trust probe,1
456,"UPDATE 1-Microsoft working on in-house chips for its servers, PCs",1
185,Microsoft says error led to no matching Bing images for Tiananmen 'tank man',1
94,Mercedes-Benz to assemble flagship electric sedan in India,0
1121,"Microsoft profit dips on charges, while sales jump",1
836,Exclusive: Microsoft Web TV subscription plan on hold,1
1018,India's LIC gets market regulator nod for mega IPO - source,0
1141,Cisco challenges Microsoft buy of Skype in EU court,1
1402,"Microsoft launches first desktop, Windows update with 3D features",1
995,India confirms first Omicron-related death as COVID-19 cases jump,0
484,Microsoft raises dividend 15 percent,1
875,India's gold output could rise multifold if hurdles removed - WGC,0
136,"Omicron spreads in India, full vaccination in focus",0
1038,Microsoft trims jobs as it enters new fiscal year,1
960,Microsoft files EU complaint over Motorola Mobility,1
444,India tells China border troop pullback needed for better ties,0
706,"India reports first Omicron cases, no plan to authorise boosters",0
1,Microsoft and Satya Nadella to be tech standouts,1
661,Singapore hopes India ban on Sea's game can be resolved quickly,0
1115,India confirms first Omicron-related death as COVID-19 cases jump,0
749,Acer CEO wants a rethink by Microsoft: FT,1
981,Microsoft beefs up customer privacy policy,1
1414,"UPDATE 4-Microsoft hands display ads to AOL, maps to Uber",1
1811,"EU set to clear Microsoft, Nokia mobile phone deal - sources",1
665,India's Modi defends handling of COVID pandemic amid opposition protests,0
1523,Microsoft shares could rise 30 pct in 18 months - Barron's,1
590,Mexico says Microsoft plans major investment in Mexico,1
669,India's June WPI inflation eases to 12.07%: government,0
1669,"Microsoft helped NSA, FBI access user info -Guardian",1
1696,Microsoft tackles China piracy with free upgrade to Windows 10,1
357,UPDATE 1-SolarWinds hackers studied Microsoft source code for authentication and email,1
1084,UPDATE 2-India rebound in fuel consumption pauses in August,0
437,Microsoft details subscriber growth in cloud,1
1122,"Microsoft trumps Amazon, others for AOL patents",1
277,India's economic advisory council expects it to grow 7%-7.5% in 2022/23,0
452,"India considers resuming vaccine exports soon, focus on Africa, says source",0
172,Microsoft says it investigated Gates' involvement with employee,1
218,UPDATE 1-Ford India head quits after company says to stop making cars in India,0
429,Enel to look at entering India's power distribution market - CEO,0
365,Chile's Codelco strikes deal with Microsoft to extend automation at its copper mines,1
13,India's Omicron cases jump to 101,0
215,"Shopify enlists Microsoft, Oracle for business tools on app",1
594,Cricket-Former India spinner Harbhajan calls time on career,0
581,"Pakistan, Indonesia lead in malware attacks: Microsoft report",1
1064,India's GDP growth likely touched a record in April-June: Reuters poll,0
1096,India's Bharat Biotech says supply chains not impacted by Russia-Ukraine conflict,0
85,"India reports 35,178 new COVID-19 cases",0
1477,UPDATE 3-China regulator announces anti-monopoly probe of Microsoft,1
847,India foreign minister says willing to make investments in Sri Lanka,0
250,"Microsoft data centres to heat Finnish homes, cutting emissions",1
39,Microsoft considers deal to buy cybersecurity firm Mandiant - Bloomberg News,1
647,Microsoft plans major job cuts - NYT,1
552,"UPDATE 1-India's Omicron cases mild, vaccine boosters not a priority -government",0
777,"Microsoft launches new ""affordable flagship"" Lumia smartphone",1
1179,Amazon challenges India's antitrust suspension of 2019 Future deal-sources,0
1680,"Microsoft wants to invest in Indonesia data centers, says Indonesian president",1
1075,Microsoft fixes 19-year-old Windows bug,1
471,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
1709,UPDATE 1-Microsoft to buy display maker Perceptive Pixel,1
518,Microsoft 365 outage affects multiple services,1
550,Thales and Microsoft partner on cloud system for armed forces,1
49,"India's new COVID-19 cases surge to 179,723",0
313,"India's economic growth will remain strong in coming quarters, S&P says",0
1547,Microsoft boss Nadella promises cooperation in Chinese antitrust probe,1
1250,Microsoft detects cyberattacks from Iran-linked actor engaged in intelligence collection,1
462,BRIEF-Gemalto and Microsoft join forces,1
625,"India's new COVID-19 cases hit seven-month high of 141,986",0
863,Microsoft board to name insider Nadella as CEO -report,1
1227,DEALTALK-Nokia's woes might call for Microsoft aid,1
1033,Microsoft Surface Pro gets tough early reviews,1
363,"India's daily COVID-19 cases rise by 247,417, highest since May",0
256,"India, Russia sign 28 investment deals -foreign secy",0
1157,IN BRIEF: Microsoft to pressure law firms on carbon footprint,1
659,Microsoft to take $6.2 bln accounting charge,1
1187,India's September WPI inflation eases to 10.66% y/y,0
993,India's gasoline demand seen hitting record as COVID curbs ease,0
850,Microsoft reports hackings linked to report by Google researcher,1
837,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
598,"Cricket-India must improve through the middle overs, says Dravid",0
1237,"Microsoft axes freelancers, contract writers at MSN",1
317,"India's COVID-19 cases rise by 333,533 in last 24 hours - govt",0
520,"Boat carrying dozens sinks in India's northeast, one dead",0
168,Foxconn to restructure management at India iPhone plant,0
1013,"Blinken, in call with India, stresses collective condemnation of Russian invasion",0
882,Microsoft Surface devices fail on reliability: Consumer Reports,1
1631,Bill Gates on track to own no Microsoft stock in four years,1
267,India expects tech cos will not use encryption as 'excuse'- official says,0
309,UPDATE 1-White House says closely tracking Microsoft's emergency patch,1
1683,Microsoft issues update to disable Intel's buggy Spectre patch,1
322,"Biden to meet executives from Microsoft, Disney on COVID-19 vaccine mandate - WSJ",1
1316,BRIEF-Microsoft shares down 3.1 pct in heavy volume,1
1433,"BRIEF-Microsoft, GE sign agreement on new wind project in Ireland‍",1
674,Microsoft CEO Ballmer suggests more hardware coming,1
586,"Microsoft raises cloud pitch, targets Dropbox, Box",1
161,India to temporarily shift its embassy in Ukraine to Poland,0
907,Microsoft to invest in Ant Group-backed Indonesian startup Bukalapak,1
1171,"Microsoft CEO's bonus trimmed for Windows, browser misstep",1
