,News,Label
1062,UPDATE 2-Apple hires ex-Google AI scientist who resigned after colleagues' firings,1
448,"Australia's Seven West Media finalises news content deals with Google, Facebook",1
845,CORRECTED-India's Omicron wave may intensify in coming weeks -experts,0
153,Kerala's COVID-19 lessons for India and Modi's government,0
1555,German court rejects suit by publishers against Google,1
1324,Exclusive: Google leans on developers to use payment service,1
487,India extends lower tax rate on COVID-19 drugs to year end,0
1035,CORRECTED-Uber to allow users to book rides via WhatsApp in India,0
424,UPDATE 1-India indicates readiness to release more oil reserves,0
409,Analysis: Google's Starline shows promise and perils of 3D chats,1
1121,"Google's Android expands competition, does not hurt it - Google lawyer",1
952,"India's new COVID-19 cases jump 57% in a day to 90,928",0
489,Judge in Texas lawsuit against Google issues protective order,1
1680,BRIEF-Hubspot Announces Strategic Partnership With Google Cloud,1
1096,"Google reaches out to the ""next billion""",1
584,"Google propels record Alphabet revenue, driving shares up 8%",1
904,Bollywood stars return to India's big screens after more than a year,0
571,"Apple, Google asked to turn in S.Korea compliance plans by mid-October",1
697,"German cartel office examining Google, considering cases involving Amazon, Apple, Meta",1
576,Alphabet to reopen Google News in Spain after govt amends rules,1
1570,Google executives acquitted in Milan autism video case,1
1077,Wrestling-India's Phogat unsure of returning after Tokyo trauma,0
1072,Texas hiring two law firms for Google probe team,1
223,Russia fines Google 3 million rbls for violating personal data law,1
854,German antitrust watchdog investigates Google over data use,1
988,India cenbank seen holding repo rate steady and raising reverse repo,0
923,Demand still strong for India-made AstraZeneca vaccine doses - COVAX's GAVI,0
493,"Israel picks Amazon's AWS, Google for flagship cloud project",1
1724,Google to reward secure websites with better search ranking,1
1485,Google Glass gets image makeover as launch nears,1
666,India's June WPI inflation eases to 12.07%: government,0
805,UPDATE 1-German competition authority launches probe into Google's news showcase,1
1302,Why Google — and Larry Page — created their own Alphabet,1
1405,Access to Google services within China returns,1
607,Putin's foes accuse Google and Apple of caving to Kremlin pressure,1
1095,Google launches portal to buy patents,1
588,"India's textile industry revs up, giving hope on jobs for PM Modi",0
14,France's Thales partners with Google on secure cloud services,1
1273,U.S. states prepare second antitrust lawsuit against Google for December,1
1432,Regulators probe Google privacy breach: report,1
1065,India's GDP growth likely touched a record in April-June: Reuters poll,0
995,India rupee sees worst week in seven on new variant,0
489,"U.S., India cracks? Biden says talks on Russia 'unresolved'",0
183,India's chief economic adviser Subramanian steps down,0
550,EXCLUSIVE-Google offers to settle EU antitrust probe into digital advertising - source,1
831,India shares extend losses with Russia-Ukraine standoff in focus,0
59,Google to replenish 20% more water than it uses by 2030,1
771,ADB to loan India $1.5 billion for COVID-19 vaccines,0
295,Jeep to launch two new SUVs in India to boost sales,0
304,Tata regains Air India control in privatisation victory for Modi,0
237,Verizon to make Google's Messages default app on Android devices from 2022,1
1099,Activist takes on Hindu heavyweights in India's biggest state poll,0
781,"UPDATE 1-Russia reinstates Twitter slowdown, says Meta, Google are 'instigators of war'",1
655,"Cricket-India must improve through the middle overs, says Dravid",0
1679,France fines Google over data privacy,1
344,"India's Omicron cases mild, vaccine boosters not a priority -government",0
141,"Three U.S. states, D.C. sue Google over location-tracking",1
890,Capital Calls: Australia takes fight to Apple and Google,1
597,Russia starts missile supplies to India despite U.S. sanctions risk,0
1398,Google's hotel moves worry travel sector,1
1653,France fines Google over data privacy,1
940,Olympics-Alpine skiing-India's Arif Khan ready for date with destiny in Beijing,0
1582,Google enables debit card payments in Brazil,1
297,EXCLUSIVE-Google deal with French publishers on hold pending antitrust decision - sources,1
1279,"Google's Chrome browser to be available on Apple's iPad, iPhone",1
649,India announces measures to shore up telecoms sector; respite for Vodafone Idea,0
1466,Google's latest iPhone rival off to a rocky start,1
259,Epic Games says Google paid phone and game makers to avoid $1-billion app store hit,1
1491,Google wins landmark advertising case in Australia,1
268,U.S. DOJ preparing to sue Google over digital ads business -Bloomberg News,1
1277,Expedia files Google complaint to EU regulators,1
266,"India's coal demand likely to grow in absolute terms, phasing out difficult",0
465,U.S. hopes India will distance itself from Russia after Ukraine invasion,0
558,Google U.S. lobbying jumps 27% as lawmakers aim to rein in Big Tech,1
418,"India's interests come before vaccine exports, says health ministry",0
757,UPDATE 1-Foxconn India factory workers hospitalised after food poisoning,0
35,"India's daily COVID-19 cases rise by 194,720",0
579,"Australia's Seven West Media signs Google, Facebook deals after media law feud",1
44,India to waive transmission costs for green hydrogen manufacturers,0
945,Google investigates ethical AI team member over handling of sensitive data,1
488,Judge in Texas lawsuit against Google issues protective order,1
1286,"Google says Docs, Drive facing disruptions",1
1280,Google's Schmidt to sell roughly 42 pct of stake,1
979,"Google backs Biden immigration efforts, covers fees in threatened 'Dreamer' program",1
715,UPDATE 2-Google says employees flouting vaccination rules will eventually be fired - CNBC,1
386,BP's venture capital arm looks to India in clean mobility drive,0
179,Kerala's COVID-19 lessons for India and Modi's government,0
560,Google Maps to start directing drivers to 'eco-friendly' routes,1
1645,Google makes new concessions to EU regulators-paper,1
1073,Foreign carmakers interested in Ford plant in India - state minister,0
198,India to temporarily shift its embassy in Ukraine to Poland,0
891,India Modi's personal Twitter handle 'briefly compromised' -Prime Minister's Office,0
1767,Europe to investigate new Google privacy policy,1
630,Russian court fines Alphabet's Google 7.2 bln roubles,1
91,India indicates readiness to release more oil reserves,0
1312,Some Google services hit by partial outage,1
1751,Google defeats conservative nonprofit's YouTube censorship appeal,1
1435,Google developing new messaging app: WSJ,1
1259,"Google to invest over $7 bln in U.S. offices, data centers this year",1
1380,Google to buy artificial intelligence company DeepMind,1
651,"Google, Meta dominate as digital propels global advertising growth -forecasts",1
1523,Appeals court upholds SimpleAir patent challenged by Google,1
282,Google's win against 3-D spreadsheet patent claims affirmed by Fed Circ,1
870,"Facebook, Google, Twitter say could quit Hong Kong over proposed data laws- WSJ",1
1180,Google to add App Store privacy labels to its iOS apps as soon as this week,1
352,Google must face shareholder lawsuit claiming it hid security risks,1
1188,Top AI ethics researcher says Google fired her; company denies it,1
25,"India to restart COVID vaccine exports to COVAX, neighbours",0
789,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
169,"India's daily COVID-19 cases rise by 22,775",0
1342,Google proposes Android revenue slice for Oracle-filing,1
1617,Mississippi leans on Google to crack down on illegal products,1
714,India's antitrust watchdog orders probe into Google in smart TVs suit,1
22,Tata appoints N Chandrasekaran as Air India chairman,0
884,Why air quality has deteriorated sharply in India's capital,0
1096,"UPDATE 1-U.S., India cracks? Biden says talks on Russia 'unresolved'",0
274,"UPDATE 4-Three U.S. states, D.C. sue Google over location-tracking",1
114,India's factory activity improved in Sept as demand strengthened,0
1053,India says government panel looking into new Delta subvariant,0
1219,Google preparing to launch ride-hailing service: Bloomberg,1
128,Google dominance in Australia online advertising harms businesses - regulator,1
128,India resumes coronavirus vaccine exports to COVAX,0
201,U.S. judicial panel moves Texas lawsuit against Google to New York,1
446,Russian court fines Alphabet's Google and Meta Platforms,1
380,U.S. hopes India will distance itself from Russia after Ukraine invasion,0
1744,Google says Android watches to be available later this year,1
1069,India's economy likely picked up in Sept quarter before Omicron spread,0
978,Google removes some lending apps in India to protect consumers,1
1488,Google faces new federal antitrust probe: source,1
281,"India's expert panel advises full approval for Covishield, Covaxin",0
462,"India unveils new rice variety to cut down on use of water, labour",0
118,Russia demands that Google stop spreading threats against Russians on YouTube,1
831,UPDATE 3-News Corp signs news partnership deal with Google,1
255,India's plans for 20% ethanol-blending will cut sugar subsidy - oil secretary,0
388,Google to lay out new features to keep users clicking after lockdown,1
1238,Google wins landmark advertising case in Australia,1
32,India to study sanctions impact for a payment mechanism with Russia,0
1160,Google increases user privacy controls,1
515,India administers lowest number of COVID-19 tests in a month,0
367,Global crypto exchange CrossTower enters India despite policy uncertainty,0
1698,Appeals court upholds SimpleAir patent challenged by Google,1
826,India's August gold imports nearly double as prices dip ahead of festivals,0
1472,Google offering free Apps for Work to some customers,1
233,Google will require COVID-19 vaccine for U.S. employees to step into campuses,1
160,Explainer - Amazon's battle with Reliance for India retail supremacy,0
4,Ford to stop making cars in India,0
984,Google urged to vet online financial promotions better,1
457,Google in talks to buy cybersecurity firm Mandiant - The Information,1
1600,Google to power Dutch data centre with solar energy,1
832,"Australia's political opposition to support Facebook, Google legislation: sources",1
1095,"Twitter reinstates accounts of India's Rahul Gandhi, other opposition leaders",0
1172,Google calls Justice Department lawsuit 'deeply flawed',1
363,Google to test changes to ad practices over coming months,1
252,"India's daily COVID-19 cases rise by 41,383",0
1539,Google makes new concessions to EU regulators-paper,1
1078,India's first social plan for closed coal hubs aims for 'honourable' lives,0
1347,U.S. states prepare second antitrust lawsuit against Google for December,1
1206,"Google's Chrome browser to be available on Apple's iPad, iPhone",1
716,"UPDATE 2-Brazilian Senate to hear Google, Facebook, Twitter in pandemic probe",1
241,"India reports 40,134 new coronavirus cases",0
1019,"India reports 48,786 new COVID-19 cases",0
183,Google wants to use AI to time traffic lights more efficiently,1
1568,Rosetta Stone and Google settle trademark lawsuit,1
1317,Google to launch online storage service for consumers: source,1
1632,Google posts Q1 revenue of $14 billion,1
1068,Google to enforce Play store tax on the 3% of apps not paying,1
396,India's govt says volatile crude oil prices pose concerns for economy,0
124,Amazon investigating kickback allegation at India unit - source,0
700,India resumes vaccine exports as domestic stocks build up - officials,0
68,How India flipped its vaccine fortunes,0
858,"India's COVID cases rise by 333,533 in last 24 hours - govt",0
94,Google is accused in lawsuit of systemic bias against Black employees,1
493,India administers lowest number of COVID-19 tests in a month,0
1510,Brazil questions Google's new privacy policy,1
336,India proposes new rules to push green energy use in industries,0
1074,"Google faces outage affecting YouTube, Google Cloud and G Suite",1
1056,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
86,"India reports 42,909 new COVID-19 infections",0
998,Head of Google legal ops and CLOC leaves for digital contracts startup,1
1089,BRIEF-U.S. States Close To Filing New Google Antitrust Suit - Politico,1
849,"Coinbase to allow users to use card via Apple, Google wallets",1
73,Tesla crash-tests India’s industrial focus,0
787,Google pledges to work with UK regulator in plan to remove browser cookies,1
79,"Netflix slashes India prices in battle with Disney, Amazon",0
887,"Google to pay $3.8 million to settle pay gap, hiring bias claims",1
1771,Oracle-Google judge ends probe into paid bloggers,1
1034,Google presses for quicker release of documents in lawsuit,1
983,At least 18 people killed in lightning strikes in India,0
302,U.S. senators urge Biden to avoid India sanctions over Russian deal,0
219,"EXCLUSIVE-Google blocks RT, Sputnik from Play app store in Europe",1
589,Bill targeting Apple and Google approved by U.S. Senate panel,1
1170,California files to join U.S. Justice Department Google antitrust suit,1
10,Russia fines Google for failing to delete banned content,1
142,"Russia fines Google over content, bigger penalty looms",1
407,RPT-UPDATE 1-Google takes down maps targeting hundreds of Thais accused of opposing king,1
432,Google Pay launches international money transfers with Wise and Western Union,1
1384,Google's Schmidt to sell roughly 42 percent of stake,1
1232,BRIEF-Alphabet's Google launches slew of new products headlined by Google Pixel 2,1
16,Google bumps up vacation days and parental leaves,1
387,India says net zero target date for carbon emissions not a solution,0
1189,Google preparing to launch ride-hailing service - Bloomberg,1
526,India invites bids to set up gas sales network,0
849,Japan's Kishida pushes India's Modi for clear response to Ukraine crisis,0
211,Kerala's COVID-19 lessons for India and Modi's government,0
660,"Google, Meta face penalties in Russia as deadline passes to open local offices",1
22,Google delays return to office to Jan. 2022,1
677,Musk-backed Starlink to refund pre-orders in India after govt order,0
522,"India asks ""captive"" coal mines to increase output as power demand rises",0
1054,India says government panel looking into new Delta subvariant,0
1026,UPDATE 1-Google to enforce Play store tax on the 3% of apps not paying,1
423,Gavi and India's Bharat Biotech discuss possible COVAX use of Covaxin,0
484,UPDATE 2-Google misled consumers over data collection - Australian watchdog,1
625,Putin's foes accuse Google and Apple of caving to Kremlin pressure,1
316,UPDATE 1-Google to clamp down on online financial scams in Britain,1
681,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
490,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
120,UK regulator says Google and Apple hold 'vice-like' grip on consumers,1
593,"Chip shortage pushes Reliance, Google to delay India smartphone launch",0
851,India on course for open access in its markets - RBI deputy governor,0
852,"Coinbase to allow users to use card via Apple, Google wallets",1
810,Google names exec to oversee responsible AI research after staff unrest,1
590,"Ford reconsiders India after halting production, this time for EVs",0
350,Pressure grows in India to condemn old friend Russia's invasion of Ukraine,0
1306,Shareholder sues Google to block stock split,1
1423,BRIEF-Google Cloud Decided To Postpone Google Cloud Next ‘20 Digital Connect Due To Coronavirus Outbreak - Blog,1
107,"India reports 45,352 new COVID-19 infections",0
174,Growth in India's services activity picked up in Feb,0
1145,"Factbox: Regulatory probes Google is facing in Asia, Europe",1
248,U.S. states allege Google 'unlawfully' preserves Play Store monopoly,1
426,MEDIA-Google tells Kyiv employees to 'shelter in place' and limit movement as city comes under fire from Russian forces - Insider,1
1557,"Google's Page says Android important, not critical",1
620,Sidewalk Labs CEO battles deadly disease; Alphabet folds unit into Google,1
381,"LatAm, U.S. shares in India's oil imports rise; MidEast, Africa down",0
540,Tata in talks with aircraft makers over order for Air India -sources,0
1793,Google's diversity efforts show scant progress,1
1129,Google not biased against conservatives -exec,1
474,India says trade pact with Britain could double trade by 2030,0
1417,French data watchdog questions Google on privacy,1
491,Google leads U.S. business push to preserve work permits for H-1B spouses,1
225,"UK watchdog looking into Apple, Google mobile ecosystems",1
946,Games-India withdraw hockey teams from Commonwealth Games in Birmingham,0
1136,Google delays return to office and eyes 'flexible work week'- NYT,1
1033,Google presses for quicker release of documents in lawsuit,1
328,India expects tech cos will not use encryption as 'excuse'- official says,0
939,Exclusive: Google's $76 million deal with French publishers leaves many outlets infuriated,1
93,How India flipped its vaccine fortunes,0
1648,"Google redesigns Pay app, opens waitlist for bank accounts with Citi",1
1035,"UPDATE 1-Google to stop using Apple tool to track iPhone users, avoiding new pop-up warning",1
1031,India not to be impacted by U.S. Fed's likely liquidity taper: government official,0
1102,Google to unveil tablet at conference-report,1
161,"Three U.S. states, D.C. sue Google over location-tracking",1
404,"India and Australia close to sealing early trade pact, Indian minister says",0
1029,At least three killed in rail accident in India's West Bengal state,0
469,Tencent's WeChat makes content searchable on Google and Bing,1
258,Epic Games says Google paid phone and game makers to avoid $1-billion app store hit,1
1052,Google disputes FCC claims of obstruction,1
361,"UK watchdog looking into Apple, Google's dominance of mobile phone systems",1
710,India reports first death linked to Omicron coronavirus variant,0
914,India says cloudy weather led to helicopter crash that killed defence chief,0
1590,Google buys Instagram rival Nik Software,1
111,"Spain adopts EU copyright law, paving way for Google News to return",1
816,EXCLUSIVE-Google searches for new measure of skin tones to curb bias in products,1
307,Global crypto exchange CrossTower enters India despite policy uncertainty,0
496,Google signs news content deals with Italian publishers,1
1167,Google looks for talent in BlackBerry's backyard,1
955,Resumption of India's COVAX vaccine supply delayed by Nepal - sources,0
635,Google in EU crosshairs again with advertising antitrust inquiry,1
867,India's fuel demand rose 0.4 pct y/y in December,0
1067,"UPDATE 1-Genius Media, The Nation sue Google in advertising antitrust lawsuit",1
77,Google reaches new deal with French newspapers on licensing rights,1
1113,Google says it will not file motion to dismiss U.S. lawsuit,1
1672,Google's strength in advertising to drive growth: analysts,1
1811,Microsoft vs. Google trial over patents ends,1
109,"Google to invest $1 billion in CME Group, agrees cloud computing deal",1
596,UPDATE 2-Putin's foes accuse Google and Apple of caving to Kremlin pressure,1
920,Google disputes Texas' suit claiming unfair advertising sales practices,1
305,Google takes down maps targeting hundreds of Thais accused of opposing king,1
317,"UPDATE 2-Australian tycoon to help small publishers strike deals with Google, Facebook",1
1450,Bradley Horowitz to run Google's Photo and Streams products,1
192,FACTBOX-The key issues in India's upcoming state elections,0
856,Japan's Osaka Gas enters India's urban gas distribution market,0
874,India's Bharat Biotech scouts international COVID-19 vaccine partners,0
279,Google restores services after multiple users face outage,1
1308,Google to launch its app store in China: The Information,1
609,India's October power shortage worst since March 2016,0
703,"India reports 29,616 new COVID-19 cases in last 24 hours",0
100,Foxconn to restructure management at India iPhone plant,0
553,Google rivals want EU lawmakers to act via new tech rules,1
529,Olympics-India won't send diplomat after Games 'politicized' by China,0
1693,Cisco and Google sign patent cross-licensing agreement,1
897,"India proposes mandatory side, curtain airbags in all cars from Oct",0
564,"Coal India warned government of coal shortage in February, documents show",0
737,Breakingviews - Facebook and Google flaunt dominance Down Under,1
151,Explainer - Amazon's battle with Reliance for India retail supremacy,0
586,"India reports 40,120 new COVID-19 cases in last 24 hours",0
1662,Google starts quantum computing research project,1
1489,Microsoft and Google financials could surface at Seattle trial,1
638,India halts futures trade in key farm commodities to fight inflation,0
1065,UPDATE 1-Google to charge smartphone makers for Google Play in Europe,1
205,"India reports 38,353 new COVID-19 infections",0
767,CORRECTED-UPDATE 1-India says to auction 5G airwaves this year,0
1151,Breakingviews - Google and Amazon are the antitrust appetizer,1
829,India likely to allow export of Sputnik Light COVID shot this month - sources,0
478,"India's COVID vaccine supply jumps, raising export hopes",0
312,"U.S. top diplomat Blinken to visit India, Kuwait",0
684,"CORRECTED-Google, in fight against record EU fine, slams regulators for ignoring Apple",1
860,Japan's Osaka Gas enters India's urban gas distribution market,0
941,Google to charge smartphone makers for Google Play in Europe,1
689,"Google to evaluate executive performance on diversity, inclusion",1
244,"India will not surprise market on borrowing, says govt official",0
636,"South Korea set to curb Google, Apple commission dominance",1
329,Cricket-Kohli gives up India test captaincy in surprise move,0
1708,Google searches for local edge with guidebook deal,1
385,India to push for patent waiver for COVID-19 vaccines at WTO,0
239,"India reports 40,134 new coronavirus cases",0
908,EXCLUSIVE-French antitrust investigators say Google breached its orders on talks with news publishers - sources,1
871,"Google phone cameras will read heart, breathing rates with AI help",1
1391,"Google CEO says ""nothing seriously wrong"" -source",1
824,Google to fight EU antitrust fine at court hearing from Sept. 27 - sources,1
1001,"India reports first Omicron cases, no plan to authorise boosters",0
1420,Google mulls FTC settlement over patents : WSJ,1
696,India objects to Singapore PM's remarks about 'criminal' MPs,0
728,Ex-Google scientist Gebru opens AI institute year after tumultuous exit,1
1492,Bradley Horowitz to run Google's Photo and Streams products,1
1428,Canada's competition watchdog challenges Google's search dominance,1
972,"Google, India antitrust watchdog tussle in court over probe leak",0
910,Google asks U.S. judge to move states' antitrust lawsuit to California,1
1543,R.R. Donnelley investigating Google release - CNBC,1
94,Mercedes-Benz to assemble flagship electric sedan in India,0
761,"UPDATE 1-Google, Facebook, Twitter must combat Ukraine fake news - Polish, Baltic leaders",1
205,UPDATE 3-Google boosts cloud security with $5.4 bln Mandiant deal,1
1638,BT supports Google's Android in EU antitrust row,1
1609,Google complainants urge EU regulators to file charges,1
9,Russia fines Google for failing to delete banned content,1
1399,Google acquires mobile service company Divide,1
306,Google launches fresh appeal to overturn $2.8 billion fine at top EU court,1
1737,UPDATE 1-Google says 'no' to payday lender ads,1
1125,Google to acquire GIF platform Tenor,1
1593,Google developing new messaging app: WSJ,1
83,"India reports 30,941 new COVID-19 cases",0
728,India's Sept gold imports surge as prices correct ahead of festivals,0
523,Google blocks Russia's RT app downloads on Ukrainian territory,1
936,India may announce overseas listing rules in next budget - govt official,0
535,UPDATE 2-Google makes pledges on browser cookies to appease UK regulator,1
352,Britain and India aim to finalise FTA agreement by year-end,0
954,Resumption of India's COVAX vaccine supply delayed by Nepal - sources,0
168,"Omicron spreads in India, full vaccination in focus",0
358,UPDATE 1-Axis Bank closing in on Citi India's consumer business - sources,0
114,"Google, India antitrust watchdog tussle in court over probe leak",1
350,"CORRECTED-U.S. judicial panel moves Texas lawsuit against Google, others to New York",1
266,"Google drops RT, other Russian state media from its news features",1
1289,Canada's competition watchdog challenges Google's search dominance,1
1333,Google unveils first 10-inch Nexus tablet,1
581,Japan PM Kishida announces $42 billion investment in India,0
399,Japan PM Kishida announces $42 billion investment in India,0
311,UPDATE 2-Google hit with 150 mln euro French fine for cookie breaches,1
786,Developers to pay lower fees to Google's app store for first $1 mln in revenue,1
1040,"Genius Media, The Nation sue Google in advertising antitrust lawsuit",1
1646,"Google releases workforce demographics, vows to increase diversity",1
306,"India considers resuming vaccine exports soon, focus on Africa, says source",0
999,India's fuel demand rose 5.2% y/y in September,0
1732,Turkish competition board fines Google 197 million lira - Anadolu,1
641,"Banks take steps to reduce potential cloud computing risks, Google survey",1
37,India formalises acquisition of 56 Airbus C295 aircraft,0
1559,Google launches subscription service for select apps and games,1
193,Kerala's COVID-19 lessons for India and Modi's government,0
251,"Google CEO sought to keep Incognito mode issues out of spotlight, lawsuit alleges",1
1786,Google partners with auto suppliers on self-driving car,1
76,Russia to go after Google this month with fine of up to 20% of annual turnover,1
804,Google names exec to oversee responsible AI research after staff unrest,1
1481,Judge says Google's Android lost money in 2010,1
384,RPT-UPDATE 1-Google restores services after multiple users face outage,1
327,EXCLUSIVE-Google drops engineering residency after protests over 'inequities',1
377,Achieved? Google executives' appraisals sought in U.S. antitrust case,1
891,"Second Google AI ethics leader fired, she says amid staff protest",1
74,"Google Cloud unveils carbon footprint tracker, satellite imagery suite",1
1002,Google's Gmail blocked in China,1
756,Ford's India factory workers seek government help to safeguard jobs,0
420,UPDATE 1-U.S. judge dismisses advertisers' antitrust claims against Google,1
684,India breaks its vaccination record in 'birthday gift' to Modi,0
1036,India's SII promises 40 mln more AstraZeneca doses to COVAX this year,0
1183,"Cricket, coronavirus and Dalgona coffee in India's 2020 searches - Google",1
272,India's top general laid to rest with full military honours,0
487,Australia finds Google misled customers over data collection - regulator,1
313,Google delays Chrome's blocking of tracking cookies to late 2023,1
1181,BRIEF-Australia's ACCC Responds To Google Open Letter,1
162,"UPDATE 1-Russia fines Google over content, bigger penalty looms",1
1365,Android co-founder Andy Rubin to leave Google,1
34,Singapore and India's payment services to link in 2022,0
98,Kuwait to resume commercial flights with India on Tuesday,0
785,Developers to pay lower fees to Google's app store for first $1 million in revenue,1
187,UK aims to start trade talks with India this year,0
1031,Google unveils prepaid debit card,1
1103,Russia fines Google for failing to remove content from search engine - Ifax,1
676,India's Maharashtra state bats for Tesla over import tax on EVs,0
930,At least three killed in rail accident in India's West Bengal state,0
1731,Google launches security feature for Chrome web browser,1
567,"Google, after court loss, says has complied with EU antitrust decision",1
769,Solid demand lifted India Oct factory growth to eight-month high,0
640,"India detects seven more Omicron cases, making 12 in all",0
688,EXCLUSIVE-Google’s privacy push draws U.S. antitrust scrutiny - sources,1
799,India's parliament passes bill to repeal controversial farm laws,0
1061,Apple hires ex-Google AI scientist who resigned after colleagues' firings,1
178,$4.3-billion class action against Google blocked by UK Supreme Court,1
30,Google restricts ad targeting of under-18s,1
143,"India cenbank committed to inflation target, says chief",0
229,Google takes legal action over Germany's expanded hate-speech law,1
62,"Google cannot escape location privacy lawsuit in Arizona, judge rules",1
643,"India antitrust body fines United Breweries, Carlsberg in price fixing case",0
262,"UPDATE 1-Google mandates workers back to Silicon Valley, other offices from April 4",1
848,Bollywood stars return to India's big screens after more than a year,0
1076,Google fails to dismiss privacy lawsuit over Google Wallet,1
271,Scatec and ACME put $400 million India solar development on hold,0
687,India tells China border troop pullback needed for better ties,0
1411,Expedia files Google complaint to EU regulators,1
440,U.S. antitrust senators query Google over testimony meddling concerns,1
503,"India detects third Omicron case, reports 415 COVID-19 deaths",0
534,U.S. Supreme Court sides with Google in major copyright dispute with Oracle,1
27,Google pauses all ad sales in Russia,1
563,EXCLUSIVE-India in talks on multi-year fertiliser import deal with Russia -sources,0
11,UPDATE 1-India gets bids for sale of loss-making Air India,0
64,Google outlines plan to appease French antitrust body over news content,1
270,Epic Games says Google paid phone and game makers to avoid $1-billion app store hit,1
1475,"Facebook, Google CEOs suggest ways to reform key internet law",1
1700,Google to use Getty Images content for its services,1
173,Google offers new replacement for advertising cookies after 'FLoC' falls short,1
1100,"Google's Android expands competition, does not hurt it - Google lawyer",1
140,S.Korea fines Google $177 million for blocking Android customisation,1
1352,Google says disagrees with EU antitrust opinion,1
787,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
322,"India's daily COVID cases rise by 337,704 in last 24 hours - govt",0
879,"Google to pay $3.8 million to settle pay gap, hiring bias claims",1
52,Microsoft unveils fourth data center in India,0
980,Google to pause U.S. political ads ahead of presidential inauguration,1
533,Google says employees will eventually be fired if they do not follow vaccination rules- CNBC,1
1039,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
177,"India reports 42,625 new coronavirus cases",0
890,Restrictions imposed in several states in India as Covid-19 cases rise,0
27,"India's daily COVID-19 cases rise by 194,720",0
889,India tweaks policy to use biomass pellets in coal-fired power plants,0
810,Hundreds of Ford India workers protest over planned plant closure,0
443,Google in talks to buy cybersecurity firm Mandiant: The Information,1
554,Google rivals want EU lawmakers to act via new tech rules,1
701,"UPDATE 1-U.S. recommends approving Google, Meta undersea data cable to Asia",1
1819,Google searches for local edge with guidebook deal,1
1783,"Trump discusses China, 'political fairness' with Google CEO",1
103,"India cenbank committed to inflation target, says chief",0
1216,Google to add App Store privacy labels to its iOS apps as soon as this week,1
325,"UPDATE 5-Australia challenges Google's ad dominance, calls for data-use rules",1
3,Google pays fines to Russia over banned content,1
333,"UK watchdog opens formal probe into Amazon, Google over fake reviews",1
1321,"Novartis to license Google ""smart lens"" technology for Alcon",1
119,Musk's Starlink to apply for India licence by end of January,0
193,Google boosts cloud security with $5.4 billion Mandiant deal,1
389,"Russia gives Google one day to delete banned content, threatens slowdown",1
2,Google pays fines to Russia over banned content,1
31,BRIEF-Fitch Affirms India At 'BBB-'; Outlook Negative,0
964,India's hijab dispute reaches its most populous state,0
850,"Australia to introduce landmark Google, Facebook legislation to parliament next week",1
928,Waze's ex-CEO says app could have 'grown faster' without Google,1
341,India invites bids to set up gas sales network,0
1585,CORRECTED-OFFICIAL-Google to show ads on homepage of app,1
811,UN plans to drastically expand plastic waste management in India,0
1200,Google to add App Store privacy labels to its iOS apps as soon as this week,1
570,Google parent Alphabet beats revenue estimates on online ad strength,1
647,"U.S. lawmakers introduce bill to rein in Apple, Google app stores",1
866,Russia holds off slowing down Google and Facebook - agencies,1
859,India's Omicron wave may intensify in coming weeks -experts,0
380,Google nears settlement of French antitrust case -Wall Street Journal,1
1706,Google to acquire Nest for $3.2 billion in cash,1
315,"UPDATE 1-Google drops RT, other Russian state media from its news features",1
434,Life Insurance Corp files draft papers for India's largest IPO,0
400,"India's monsoon gathers pace in September, set for delayed retreat",0
674,Russia starts missile supplies to India despite U.S. sanctions risk,0
658,UPDATE 1-Google payments chief quits after 15 years at company,1
96,Explainer-Why is India facing a coal shortage?,0
249,France says to work with India to promote multilateral order,0
215,U.S. judicial panel moves Texas lawsuit against Google to New York,1
1552,Google to sell Glass to public next week,1
383,India PM Modi says economy getting boost from rising vaccinations,0
221,Ohio sues to have Google declared a public utility,1
1592,Google infringed Oracle Java copyrights: jury,1
92,CORRECTED-Microsoft unveils fourth data center in India,0
536,India to push for patent waiver for COVID-19 vaccines at WTO,0
1678,Republican senator asks FTC to examine Google ads,1
862,"India's COVID cases rise by 333,533 in last 24 hours - govt",0
280,India invites bids to set up gas sales network,0
1753,"Oracle, Google disclosures on paid bloggers lack sizzle",1
379,Shopee dips toe in India e-commerce market with seller recruitment campaign,0
18,Google beefs up internet security with Siemplify buyout,1
910,"India's capital bans Christmas, New Year celebrations over Omicron fears",0
1587,Access to Google services within China returns,1
271,Epic Games says Google paid phone and game makers to avoid $1-billion app store hit,1
1443,Google aims to get 'diverse perspectives' into search results,1
1106,"Google faces outage affecting YouTube, Google Cloud and G Suite",1
740,CORRECTED-UPDATE 1-Google Maps to start directing drivers to 'eco-friendly' routes,1
1460,BRIEF-Shopify Inc Launches Integration With Google Pay,1
219,"Kuwait to resume commercial flights with India, Egypt",0
612,UPDATE 2-Bill targeting Apple and Google approved by U.S. Senate panel,1
1615,Jury deals blow to Oracle in case vs. Google,1
782,UPDATE 1-Google's YouTube TV reaches deal to restore access to Disney channels,1
