,News,Label
1194,Apple's iPhone privacy changes signal desire to enter advertising -RBC,1
1605,"Before lawsuit, Uber fell out with 'big brother' Google, Kalanick testifies",1
2293,Google target of new antitrust probe by state attorneys general - Washington Post,1
892,"India reports 38,667 new COVID-19 cases in last 24 hours",0
773,Late monsoon floods kill more than 150 in India and Nepal,0
156,India says it accidentally fired missile into Pakistan,0
778,"India growth recovery faces headwinds from geopolitical tensions, says Patra",0
318,Pressure grows in India to condemn old friend Russia's invasion of Ukraine,0
1003,India's Omicron wave may intensify in coming weeks -experts,0
549,India cuts growth estimates for 2021/22 amid surging COVID cases,0
1816,"UPDATE 1-JPMorgan Chase to buy Zagat owner, The Infatuation",1
1457,"YouTube to remove hateful, supremacist content",1
2158,UPDATE 2-Facebook delays return to office for employees until January,1
1861,Google to invest $1 billion in Africa over five years,1
215,Alphabet settles shareholder suit over sexual misconduct cases,1
2281,"Microsoft offers strong forecast, lifting shares",1
62,"US STOCKS-Nasdaq flat on Microsoft, Alphabet lift, cyclicals weigh on S&P 500",1
1181,"Coinbase to allow users to use card via Apple, Google wallets",1
81,Alphabet's Google posts record sales as retailers shell out for ads,1
1966,"AI navigation startup Phiar lands ex-Google manager, funding from Telenav",1
1212,Activists urge Google to break up before regulators force it to,1
851,Russia says India approves one-shot Sputnik Light COVID vaccine,0
521,"In choosing Alphabet Inc, Google joins a branded crowd",1
565,Factbox-State of play of India's healthcare sector exposed by COVID-19,0
414,BRIEF-Alphabet Inc's ‍nest Labs and Ecobee announce long-term patent cross-license agreement,1
49,Google sales top estimates on ad surge; Alphabet plans $50 billion buyback,1
587,India plans to produce 5 million tonnes of green hydrogen by 2030,0
1442,Google to invest $690 mln in Danish data centre,1
1620,U.S. Justice Dept antitrust nominee says he is eager to tackle more than just Big Tech,1
42,"India says daily COVID infections rise by 285,914",0
1202,"GRAPHIC-Apple’s $3 trillion market value follows 5,800% gain since iPhone debut",1
1645,CORRECTED-UPDATE 1-EU Parliament agrees on proposal to take on U.S. tech giants,1
1359,India's antitrust body orders Google inquiry after news publishers complain,1
1952,Corporate America unloads on Biden's newly active business watchdogs,1
99,"Bye bye Google, hello Alphabet",1
845,India's Serum Institute applies for full approval of Covishield vaccine,0
1675,Jan. 6 investigators find gaps in White House call logs -NYT,1
512,"EU's Breton wants Google, YouTube to ban war propaganda accounts",1
1801,"Google, Facebook, Twitter must combat Ukraine fake news - Polish, Baltic leaders",1
280,India invites bids to set up gas sales network,0
1261,CORRECTED-Google to give additional staff bonus this year,1
700,India resumes vaccine exports as domestic stocks build up - officials,0
2297,Google offers incognito mode for Maps in privacy push,1
1852,Former ECB official Coeure proposed to head French antitrust watchdog -Elysee,1
449,UPDATE 2-Alphabet adds patent claim to Uber intellectual property theft lawsuit,1
1256,Google expands in Brazil seeking to improve areas of privacy and security,1
1282,KKR taps Temasek exec to head Asia-Pacific growth investment strategy,1
837,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
1867,Lawmakers: FTC must ensure tech companies uphold youth online privacy,1
1165,"German cartel office examining Google, considering cases involving Amazon, Apple, Meta",1
1037,Amazon challenges India's antitrust suspension of 2019 Future deal-sources,0
768,Israel's digital wallets to expand as Google Pay launches,1
766,Modi hails India's 10 million COVID vaccine doses in a single day,0
664,India's Modi defends handling of COVID pandemic amid opposition protests,0
545,"Hershey, Alphabet spell another big day of bonds",1
2043,"Uber, Waymo clash over key evidence in self-driving trial",1
608,Japan's Osaka Gas plans to enter India's city market,0
2010,UPDATE 2-Google asks judge to dismiss most of Texas antitrust lawsuit,1
1032,India allows GM soymeal imports via three more ports,0
950,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
2278,Earnings whiplash points to more volatility for U.S. markets,1
215,A Myanmar family flees to India with no plans to return soon,0
637,Sri Lanka signs $1 billion credit line with India,0
281,"India's expert panel advises full approval for Covishield, Covaxin",0
2195,Waymo testing self-driving car ride service in Arizona,1
2119,REFILE-Regulators begin probe into Google-Ascension cloud computing deal - WSJ,1
1152,Roku is removing RT from the Roku Channel Store in Europe - source,1
1108,"Google fires second AI ethics leader as dispute over research, diversity grows",1
777,Google temporarily disables Google Maps live traffic data in Ukraine,1
2193,GRAPHIC -Wall Street's trillion-dollar club dwarfs Europe Inc,1
2126,"Google Canada head exits, company names interim head",1
787,"Google keeps Android ad tool into at least 2024, exploring other options",1
100,Alphabet introduces home phone service,1
550,"India cuts tax on crude palm oil imports to help consumers, refiners",0
940,Olympics-Alpine skiing-India's Arif Khan ready for date with destiny in Beijing,0
2210,Russia fines Google 3 million rbls for violating personal data law,1
144,"India reports 42,909 new COVID-19 infections",0
828,"EU gives Google 2 months to improve hotel, flight search results",1
84,India's Serum Institute exports first Novavax shot,0
736,BP-Reliance JV starts selling multiple fuels in India,0
258,REFILE-Alphabet says received civil investigative demand from U.S. DoJ,1
763,"India's Modi says cryptocurrencies should be used to boost democracy, not harm it",0
187,Alphabet's Loon launches balloon internet service in Kenya,1
219,Alphabet-backed Oscar Health raises $1.2 billion in IPO,1
379,UPDATE 1-India's Feb sunoil imports fall as war disrupts shipments,0
1368,UPDATE 3-News Corp signs news partnership deal with Google,1
2264,"S.Korean stocks end lower on virus worries, selling by foreign investors",1
201,Three arrested in India for online harassment of Muslim women,0
26,UPDATE 2-Russian court fines Alphabet's Google and Meta Platforms,1
1616,U.S. Senate bill would limit big tech mergers,1
938,MEDIA-Alphabet's Verily suspended bonuses mid-pandemic to fund diversity programs- Business Insider,1
562,BRIEF-Alphabet announces 84 pct final participation in exchange offers,1
1088,Berlin says not involved in barring RT channels on YouTube,1
395,India increases local natural gas prices for Oct-March to $2.90/mmbtu,0
1117,India August service activity grows at fastest pace since pandemic began,0
249,France says to work with India to promote multilateral order,0
229,Ford India head quits after company decides to stop making cars in India - sources,0
381,"India could ship vaccines to COVAX in a few weeks, say sources",0
359,Alphabet lawsuit against Uber cements end of uneasy marriage,1
1058,"UK watchdog looking into Apple, Google mobile ecosystems",1
235,"CORRECTED-Alphabet unveils Chronicle, a new cyber security business incubated at X",1
221,Alphabet-backed Oscar Health raises $1.2 billion in IPO,1
1255,Facebook pays fines to Russia over banned content,1
783,"Crop sowing lags in India on scanty rains, raises concerns over yields",0
1050,India says consensus over COP26 climate deal remains 'elusive',0
1046,Russia demands Google restore access to its media YouTube channels in Ukraine,1
880,"YouTube bans masthead ads for politics, alcohol and bets",1
424,Google owner Alphabet issues record $10 billion bond at lowest-ever price,1
1012,"Blinken, in call with India, stresses collective condemnation of Russian invasion",0
947,India's Dream11 app faces police case after introduction of gaming ban,0
786,"Google mandates workers back to Silicon Valley, other offices from April 4",1
745,Google failed to honor 'don't be evil' pledge in firing engineers - lawsuit,1
302,"Alphabet, Microsoft, Amazon give Wall Street reason to cheer",1
1532,Former Google life sciences unit renames itself Verily,1
538,Alphabet says to continue talks with DoJ in antitrust review,1
551,Google antitrust boogeyman is lurking in the wings,1
904,UPDATE 2-Alphabet's self-driving car unit sues Uber with trade theft charge,1
960,India's Bharti Airtel to invest $673 mln on data centre expansion,0
749,Factbox: Deciphering alphabet soup in U.S.-Asia trade pact fight,1
1168,"Google launches its first 5G phones, starting at $499",1
355,UPDATE 1-Alphabet shares slide 6% on possible DoJ antitrust probe,1
730,India likely to allow export of Sputnik Light COVID shot this month - sources,0
408,EXCLUSIVE-Google owner Alphabet in bid to buy Fitbit -sources,1
1830,Fourteen U.S. attorneys general press Facebook on vaccine disinformation,1
58,India Nov trade deficit at record $23.27 billion,0
1348,"UPDATE 1-YouTube, Google Play suspend payment-based services in Russia",1
1904,Drugmaker Sanofi invests $180 million in French AI startup Owkin,1
434,Life Insurance Corp files draft papers for India's largest IPO,0
505,UPDATE 1-Amazon launches service aggregating video streaming apps in India,0
586,Google bumps up vacation days and parental leaves,1
825,Alphabet-backed Clover Health to list via $3.7 bln blank-check deal,1
273,"Alphabet, formerly Google, reports 13 pct rise in revenue",1
2033,Google aims to begin drone package deliveries in 2017,1
1686,Major Canadian cable operators block Russian state-owned broadcaster RT,1
341,"India's power demand growth slows in November, helping ease coal shortage",0
1026,India planning financial support for setting up hydrogen manufacturing plants,0
1192,Car-sharing marketplace Turo files confidentially for U.S. IPO,1
1107,India close to finalising incentives under new battery swap scheme - source,0
532,"India's COVID vaccine supply jumps, raising export hopes",0
193,Factbox-The key issues in India's upcoming state elections,0
426,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
1074,Google to invest $75 million in coronavirus-hit small businesses,1
389,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
517,Google must face shareholder lawsuit claiming it hid security risks,1
1819,Uber says never used Waymo files on self-driving,1
1277,"Apple’s $3 trillion market value follows 5,800% gain since iPhone debut",1
2054,Tech giants seek meeting with new Malaysian PM on foreign ship cable waiver,1
815,"Google's browser cookies plan anti-competitive, advertisers tell EU",1
2034,"Uber, Waymo clash over key evidence in self-driving trial",1
637,"GLOBAL MARKETS-Equities dip on China data, Alphabet results; euro strengthens",1
666,"Alphabet, Intel, FedEx, AT&T among drone pilot winners: universities",1
390,India asks Xiaomi to pay $88 mln in import taxes it found it evaded,0
242,India's Haldia plans cracker maintenance in August,0
2226,"Google creates virtual reality arm, names key exec to run it - Re/code",1
701,India's June WPI inflation eases to 12.07%: government,0
1718,Google ships 5 mln Cardboard virtual reality devices,1
975,"India antitrust body fines United Breweries, Carlsberg in price fixing case",0
847,"India reports 35,499 new COVID-19 cases - govt statement",0
2187,Google demos car bookings by voice assistant at annual I/O event,1
207,India urges ceasefire in Ukrainian city to evacuate students,0
649,"Olympics-Greece, Ghana, Nigeria: Korean alphabet puts hottest nations first",1
1014,India says no report of its students being held hostage in Ukraine,0
2084,US STOCKS-Wall Street set for muted open ahead of big tech earnings,1
433,"Moscow, Delhi sign deal to produce Kalashnikov assault rifles in India",0
1055,"Russian watchdog tells Google, Apple to remove Navalny app - report",1
636,"US STOCKS-Wall Street set for mixed open, Alphabet to weigh on Nasdaq",1
337,Factbox: Alphabet's 'Other bets' in focus as Google's Pichai takes helm,1
387,"Google's parent Alphabet results hit by rising traffic costs, strong dollar",1
693,"India could bar transactions in crypto, permit holding as assets - paper",0
16,Factbox-India and Pakistan's nuclear arsenals,0
1084,Google to invest $75 mln in coronavirus-hit small businesses,1
1903,CORRECTED-Drugmaker Sanofi invests $180 mln in French AI startup Owkin,1
1102,"REUTERS NEXT-YouTube removed hundreds of videos after U.S. election was certified, Pichai says",1
1640,Internet providers collect 'staggering' amounts of data -U.S. FTC chair,1
173,India to grant additional $2.6 billion for solar manufacturing,0
2296,"Google plans new browser tools on privacy, ad transparency",1
125,Alphabet talks with Lyft about possible investment -source,1
1071,"Delhi lifts weekend curfew, reopens restaurants as India COVID cases drop",0
97,"India reports 36,571 new coronavirus cases",0
2082,Wall Street queries Google ad changes after rare revenue miss,1
396,India's govt says volatile crude oil prices pose concerns for economy,0
78,"Spending to fight U.S. unemployment fraud brings boost, scrutiny to Alphabet-funded ID.me",1
913,India's Bharat Biotech studying if Covaxin shot will work on Omicron,0
590,India's gasoline demand seen hitting record as COVID curbs ease,0
287,Alphabet puts robot-maker Boston Dynamics up for sale: Bloomberg,1
278,Alphabet set to open at record high; mobile ads drive revenue,1
91,India to waive transmission costs for green hydrogen manufacturers,0
908,India's retail inflation eases amid concern about soaring fuel prices,0
1420,Google to buy Chelsea Market building for over $2 billion: report,1
789,"India shares slip for fourth day as energy, bank stocks weigh",0
1150,Canada still prepared to impose digital services tax - finance ministry,1
106,"US STOCKS-Alphabet pushes S&P 500 to record high, props up Nasdaq",1
69,"Cyclicals drag S&P 500 lower; Microsoft, Alphabet keep Nasdaq flat",1
339,Pressure grows in India to condemn old friend Russia's invasion of Ukraine,0
1828,"Twitter rolls out bitcoin tipping, safety features in product push",1
439,UPDATE 1-Alphabet's Verily targets employer health insurance with Swiss Re partnership,1
1395,"Russia says Google down-ranking Sputnik, RT would be censorship",1
7,India's Omicron cases jump to 101,0
329,Alphabet-backed Oscar Health eyes as much as $6.7 billion IPO valuation,1
1309,Google wins dismissal of architect's trade secrets lawsuit,1
382,India's Serum sees 'large' exports as output nearly quadruples,0
2151,Australian regulator rejects Google's undertaking over Fitbit competition concerns,1
495,German watchdog says Google agrees to remove Showcase from general searches,1
501,EU court upholds EU antitrust ruling against Google,1
289,Google to make driverless cars an Alphabet company in 2016 - Bbg,1
1758,"Russia fines Google over content, bigger penalty looms",1
581,BRIEF-Alphabet Inc appoints Roger Ferguson member of board,1
2239,"Google hears protesters, changes sexual harassment policies",1
2171,EU regulators readying third Google antitrust charge: sources,1
1355,Waymo and China's Zeekr partner to develop driverless taxis,1
1863,Trump asks U.S. judge to force Twitter to restart his account,1
1367,REFILE-US STOCKS-Wall St set for another month of gains as futures hold steady,1
1191,Accenture restores affected systems after reported ransomware attack,1
4,Ford to stop making cars in India,0
942,Flu vaccine demand takes off in India as pandemic raises awareness,0
1318,Media mogul Byron Allen's firm inks multi-year cloud deal with Google,1
394,India to auction 5G airwaves in 2022 in boost to tech economy,0
2214,Russia fines Google 3 million rbls for violating personal data law,1
223,"Alphabet Inc's Google launches Google TV, new Chromecast",1
347,Google to make driverless cars an Alphabet company in 2016 - Bbg,1
513,Tata Sons said to be selected as winning bidder for Air India - Bloomberg News,0
1582,Airbus to shift employees to Google's G Suite: memo,1
409,"Musk's Starlink registers India unit, targets rural districts",0
161,India says it will investigate Pandora Papers cases,0
371,UPDATE 3-SoftBank to buy robotics businesses from Alphabet Inc,1
1719,"Google to expand cloud infrastructure with new regions, submarine cables",1
348,Breakingviews - Alphabet’s Eric Schmidt sails off before the storm,1
2050,Patreon buys tech recruiting company to speed up creator economy launches,1
1470,"UPDATE 1-Google backs Biden immigration efforts, covers fees in threatened 'Dreamer' program",1
1386,Insurtech firm TypTap confidentially files for U.S. IPO,1
722,India's main cities record sharp fall in COVID-19 infections,0
747,Make a vaccine? I'm trying to teach my kids the alphabet,1
312,"U.S. top diplomat Blinken to visit India, Kuwait",0
995,Google workers to form global union alliance,1
1017,India's LIC gets market regulator nod for mega IPO - source,0
504,FACTBOX-State of play of India's healthcare sector exposed by COVID-19,0
921,BRIEF-Alphabet's Google launches slew of new products headlined by Google Pixel 2,1
1020,Google to buy Japan payment startup for $182 million-plus - Nikkei,1
227,UPDATE 1-Ford India head quits after company says to stop making cars in India,0
657,India objects to Singapore PM's remarks about 'criminal' MPs,0
1493,"Wall St posts 4th straight gain, Meta earnings rattle social media after hours",1
725,Alphabet's Loon and S.Africa's Vodacom to expand rural internet in Mozambique,1
209,"India reports 42,625 new coronavirus cases",0
1629,Australia challenges Facebook to back anti-troll defamation law,1
112,Alphabet's YouTube to launch TikTok-like product,1
101,Alphabet's unit discloses Snapchat investment,1
821,India's main cities record sharp fall in COVID-19 infections,0
369,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
70,UPDATE 1-Alphabet's Wing project unveils new drone delivery model in Texas,1
1293,"Microsoft joins Google, Amazon, others in canceling in-person presence at CES",1
82,India Insight: Digital diplomacy builds bridges,0
253,Alphabet's Sergey Brin says company must assume greater responsibility,1
485,U.S. Supreme Court spurns Google bid to avoid shareholder lawsuit,1
931,ANALYSIS-Modi's farm reform reversal to deter investment in India's agriculture,0
58,UPDATE 1-Alphabet unit Wing seeks FAA OK to help expand U.S. drone operations,1
915,UPDATE 2-Foxconn India iPhone plant to reopen on Wednesday -legislator,0
652,India stops buying sunoil as Ukraine conflict maroons shipments -dealers,0
164,Alphabet public market capitalization tops $1 trillion,1
1650,"UPDATE 1-Russia fines Google over content, bigger penalty looms",1
925,Twitter begins hiring to comply with India's new rules,0
78,"India reports 28,591 new COVID-19 infections",0
1047,India's Bharti Airtel to invest $673 mln on data centre expansion,0
1131,Microsoft and Satya Nadella to be tech standouts,1
1894,"Southeast Asia internet economy to hit $1 trln by 2030, report says",1
1160,UPDATE 1-Google to slash amount it keeps from sales on its cloud marketplace- CNBC,1
957,Exclusive-Google aims to improve spotty enforcement of children's ads policy,1
2078,"Google Play app store revenue hit $11.2 billion in 2019, lawsuit says",1
452,India allows refined palm oil imports until Dec 2022,0
1789,Chairman of Israeli spyware firm NSO says he has stepped down,1
802,Google suing India antitrust watchdog for investigation report leak,0
155,India's households wrestle with inflation as incomes dip,0
169,Alphabet unveils business unit devoted to cyber security,1
480,"US STOCKS-S&P 500, Dow end up for 3rd day as Alphabet jumps, volatility eases",1
885,"India cuts soyoil, sunflower oil import tax to calm prices",0
252,Alphabet expects to complete probe of sexual misconduct claims by next month,1
1678,EXCLUSIVE-SoftBank-backed Cybereason confidentially files for U.S. IPO -sources,1
662,India's Future discloses new documents to bolster case against Amazon deal,0
936,Elections in India's most populous state to start in Feb. 10,0
59,Tesla crash-tests India’s industrial focus,0
1993,"Microsoft to remove RT apps, ban Russian state-owned media ads",1
148,Breakingviews - Europe can’t stop Alphabet profit machine,1
822,"Google keeps Android ad tool into at least 2024, exploring other options",1
94,"Bye bye Google, hello Alphabet",1
210,UPDATE 2-Alphabet settles shareholder suit over sexual misconduct cases,1
358,Alphabet's new CEO Pichai now sole target on Google regulatory battles,1
1030,"REUTERS NEXT-Waymo has tens of thousands people on San Francisco robotaxi waitlist, co-CEO says",1
1590,"After talk with Google's Sundar, EU's Jourova says seeks more transparency on fake news",1
500,Cricket - India to start home season with New Zealand series,0
838,"UK, India launch plan to connect world's power grids at climate summit",0
1362,Samsung unveils new smartwatch interface,1
120,India Insight: Silicon Valley-style success bites,0
466,Pope Francis agrees to make first papal visit to India since 1999,0
1797,UPDATE 2-Google faces fine after Russian watchdog says it broke antitrust law,1
960,Timeline: Google's more than decade long EU antitrust battle,1
345,Alphabet adds patent claim to Uber intellectual property theft lawsuit,1
577,Alphabet balloon project to provide limited internet in Puerto Rico,1
2260,"EU regulators extend Google, Fitbit deal probe to December 23",1
85,India's Serum Institute exports first Novavax shot,0
54,"India reports 36,571 new coronavirus cases",0
289,UK says India's UN vote swayed by dependence on Russia,0
171,Alphabet to develop high-tech waterfront site in Toronto,1
901,"BRIEF-Jana Partners cuts sole share stake in Alphabet, takes sole share stake in Mondelez International",1
415,UPDATE 2-Alphabet-backed Oscar Health valued at $7.09 bln in lackluster debut,1
1229,Google investigates ethical AI team member over handling of sensitive data,1
237,"UPDATE 1-Alphabet Inc's Google launches Google TV, new Chromecast",1
320,Coal India considers private sector to run discontinued mines,0
1019,"India reports 48,786 new COVID-19 cases",0
796,Google suing India antitrust watchdog for investigation report leak,0
751,"CNN’s Christiane Amanpour, Alphabet and Google CEO Sundar Pichai, ECB President Christine Lagarde and WeWork CEO Sandeep Mathrani speak at day 3 of Reuters Next",1
1940,U.S. Senate confirms Google critic Kanter to head Justice Dept Antitrust Division,1
1698,U.S. Labor department sues Google for compensation data,1
649,India announces measures to shore up telecoms sector; respite for Vodafone Idea,0
810,Google is accused in lawsuit of systemic bias against Black employees,1
2030,"US STOCKS SNAPSHOT-S&P 500, Nasdaq open higher as focus turns to tech earnings, Fed",1
9,Meta in focus after strong report by Alphabet boosts confidence,1
482,India's govt says volatile crude oil prices pose concerns for economy,0
1003,YouTube to roll out short-form video service in U.S. to take on TikTok,1
90,"India reports 168,063 new COVID-19 infections",0
1563,"US STOCKS-Futures edge lower ahead of data, earnings",1
809,YouTube will explore NFT features for creators,1
888,India Modi's personal Twitter handle 'briefly compromised' -Prime Minister's Office,0
413,American Airlines bets on non-stop travel demand as it relaunches India flights,0
1095,"REFILE-Twitter reinstates accounts of India's Rahul Gandhi, other opposition leaders",0
922,Modi hails India's 10 million COVID vaccine doses in a single day,0
1921,Google says it offers more than $10 bln in consumer benefits in S.Korea,1
1610,Google restores services after multiple users face outage,1
516,Britain and India aim to finalise FTA agreement by year-end,0
1753,"Google to invest $1 billion in CME Group, agrees cloud computing deal",1
1144,Microsoft rolls out personalized news feed,1
1121,VW joins Tesla in call for lower import tax on EVs in India,0
750,Google tells EU court payments to phone makers gave Android a chance against Apple,1
89,India to allocate additional $2.6 bln for solar manufacturing,0
958,"UPDATE 1-Google, in fight against record EU fine, slams regulators for ignoring Apple",1
1141,S.Korean antitrust agency fines Google $177 mln for abusing market dominance,1
643,"India antitrust body fines United Breweries, Carlsberg in price fixing case",0
1435,Disney makes vaccination mandatory for on-site U.S. employees,1
531,"India says Omicron may be less severe due to vaccination, prior infections",0
2035,Take Five: The great Fed conundrum,1
2016,UPDATE 3-Oracle bets on cloud boom to forecast upbeat profit,1
630,Gavi and India's Bharat Biotech discuss possible COVAX use of Covaxin,0
152,Alphabet names board veteran as chairman to succeed Schmidt,1
375,"Apple, Alphabet employee buses damaged by vandals during commute",1
2032,Google aims to begin drone package deliveries in 2017,1
547,BUZZ-Alphabet Inc: Set to open at record high,1
2208,Google says Microsoft balking at turning over documents in antitrust fight,1
1258,Google dominance in Australia online advertising harms businesses - regulator,1
597,Tesla's Musk says 'working through challenges' with India government,0
709,"REFILE-US STOCKS-Alphabet, Starbucks drive Wall Street to record high",1
983,"In India, Tamil Nadu eyes coal power reboot despite local fears",0
864,"India's new COVID-19 cases hit seven-month high of 117,100",0
144,Alphabet's profit jumps 73 percent in first quarter,1
1120,India to scrap retrospective tax law in olive branch to global firms,0
1543,Google self-driving car unit will open engineering center in Michigan,1
1026,Russia demands that Google stop spreading threats against Russians on YouTube,1
1936,EU Parliament backs tough new rules to rein in U.S. tech giants,1
1882,UPDATE 1-U.S. Justice Dept antitrust nominee Kanter has confirmation hearing next week,1
2089,"US STOCKS-S&P 500 edges up as investors eye key earnings, Fed meeting",1
266,UPDATE 2-Alphabet unveils business unit devoted to cyber security,1
751,Investcorp eyes India private equity growth and capital boost for online retailer,0
314,India's monsoon to withdraw from Oct. 6 after Sept downpour,0
1775,Facebook signs copyright agreement with some French publishers,1
970,Google pledges to work with UK regulator in plan to remove browser cookies,1
667,"BRIEF-Soros Fund Management dissolves share stake in Alibaba, cuts in Alphabet",1
2003,UPDATE 2-Google asks judge to dismiss most of Texas antitrust lawsuit,1
1876,Salesforce CEO Benioff invests in search engine startup You.com,1
55,India's trade deficit in October narrows to $19.9 billion,0
762,"Google defends Android phone maker deals, denies carrot and stick tactics",1
10,Meta in focus after strong report by Alphabet boosts confidence,1
1043,India's July oil imports hit 1-year low on refinery maintenance,0
1069,India's hijab dispute reaches its most populous state,0
1740,"Russia fines Google over content, bigger penalty looms",1
2247,Google steps up campaign against EU push for tough new tech rules,1
175,India urges ceasefire in Ukrainian city to evacuate students,0
1242,"US STOCKS-Futures dip ahead of Fed meeting, big tech earnings",1
1803,"UPDATE 2-Facebook owner Meta will block access to Russia's RT, Sputnik in EU",1
694,Alphabet launches U.S. ad campaign to promote driverless car safety,1
1574,Uber threatens to fire self-driving car engineer in trade secrets case,1
779,Google says employees flouting vaccination rules will eventually be fired - CNBC,1
2240,Is it all Greek to you? Coronavirus variants get new names,1
300,India's economic advisory council expects it to grow 7%-7.5% in 2022/23,0
631,"Facebook, Amazon and Alphabet take center stage on Wall Street",1
2276,"Amazon hikes Prime membership fees in U.S. as wages, costs rise",1
850,"BRIEF-Jana Partners LLC dissolves sole share stake in Alphabet, Marathon Petroleum",1
1777,OnlyFans jumps into NFT profile pictures,1
1079,Google to invest $1 billion in Africa over five years,1
1105,Google names exec to oversee responsible AI research after staff unrest,1
813,"Google CEO sought to keep Incognito mode issues out of spotlight, lawsuit alleges",1
436,"UPDATE 3-Ad sales surge at Google parent Alphabet, but so do costs",1
843,BRIEF-Third Point LLC takes share stake in Alphabet Inc - SEC Filing,1
153,India's Reliance plans to turn syngas into blue hydrogen,0
1978,UPDATE 2-Google faces fine after Russian watchdog says it broke antitrust law,1
1186,IBM quixotically hunts for fountain of youth,1
781,India breaks own COVID vaccination record as 'birthday gift' to Modi,0
126,"India reduces excise duty on petrol, diesel - source",0
529,Scientists invent new letters for the alphabet of life,1
2134,Russian watchdog again puts off decision on Google fine,1
1323,"REFILE-UPDATE 1-EU bans RT, Sputnik over Ukraine disinformation",1
1219,UPDATE 1-Google completes $2.1 bln acquisition of Fitbit,1
1109,India sex workers seek to be counted after court upholds their rights,0
1155,Moderna mandates COVID-19 vaccination for U.S. employees,1
995,India confirms first Omicron-related death as COVID-19 cases jump,0
1633,U.S. Senate confirms Google critic Kanter to head Justice Dept Antitrust Division,1
1112,India's Future Retail asks court to declare arbitration with Amazon illegal,0
1081,"Russia says Meta, Google should be held accountable for 'inciting war' -Ifax",1
392,India celebrates 1 billion COVID-19 vaccine doses with song and dance,0
1787,Google asks judge to dismiss most of Texas antitrust lawsuit,1
154,"India's criticism of Infosys, Tata worries businesses",0
980,German antitrust watchdog investigates Google over data use,1
258,Eighteen killed in India as truck slams into overcrowded bus,0
146,"Netflix slashes India prices in battle with Disney, Amazon",0
76,Alphabet's Waymo partners with Google Maps to offer autonomous rides,1
252,"India's daily COVID-19 cases rise by 41,383",0
390,Alphabet profit slumps on record $2.7 bln EU fine,1
2181,"Amazon, Google execs lead U.S. Senate panel antitrust hearing witness list",1
325,"India ""disturbed"" by verdict against Myanmar's Aung San Suu Kyi",0
1077,India asks utilities to import coal amid short supply as demand spikes,0
453,India's Modi holds talks on criminal risks related to cryptocurrencies,0
1551,Uber threatens to fire self-driving car engineer in trade secrets case,1
174,India urges ceasefire in Ukrainian city to evacuate students,0
941,Exclusive-California probes Google's treatment of Black female workers,1
1178,"UPDATE 2-California issues permits to Cruise, Waymo for autonomous vehicle service",1
1896,Trade Desk to counter Google's ad grip with tool for publishers,1
892,BRIEF-Alphabet's Verily Ending Smart Contact Lens Program To Measure Glucose Levels For Diabetics,1
298,"India's daily COVID-19 infections rise by 38,079",0
1462,Oracle fails to dislodge pro-Google verdict in Android case,1
340,Air quality set to plummet in India's capital after clean spell,0
602,"India and Australia close to sealing early trade pact, Indian minister says",0
492,The biggest general counsel moves of 2020: from Alphabet to Zoom,1
1078,Wrestling-India's Phogat unsure of returning after Tokyo trauma,0
126,"With Alphabet, Google faces a daunting challenge: organizing itself",1
238,UPDATE 1-Alphabet to invest $375 million in health insurer Oscar Health,1
476,"EU antitrust regulators to investigate Google, Facebook online advertising deal",1
1602,RPT-UPDATE 1-Google restores services after multiple users face outage,1
98,Alphabet introduces home phone service,1
306,"Global telcos join Alphabet, SoftBank's flying cellphone antenna lobbying effort",1
114,BRIEF-Eric Schmidt To Become Technical Advisor To Alphabet,1
1177,IBM quixotically hunts for fountain of youth,1
1066,"CORRECTED-U.S. judicial panel moves Texas lawsuit against Google, others to New York",1
830,BRIEF-Moody's withdraws Google's debt ratings following completion of Alphabet notes exchange,1
506,UPDATE 2-India to auction 5G airwaves in 2022 in boost to tech economy,0
2225,"Google launches Allo, bets on AI to spice up chats",1
1039,YouTube down for thousands of users - Downdetector,1
750,EXCLUSIVE-India plans refiners' joint oil deals to cut import bill,0
111,"India reports 36,571 new coronavirus cases",0
677,"US STOCKS-Alphabet boosts Wall Street, pushes Nasdaq to record high",1
1207,Google opens Dublin hub to tackle harmful online content,1
2198,Waymo seeks delay in self-driving trade secret trial against Uber,1
124,"Alphabet's higher spending worries investors, shares dip",1
752,India vaccinates 3.8 million teens in new COVID-19 inoculation push,0
936,"UPDATE 1-Google cannot escape location privacy lawsuit in Arizona, judge rules",1
456,Alphabet still facing questions over data use in its Toronto smart city project proposal,1
1311,Google signs deal to buy power from Orsted's German offshore wind farm,1
719,UPDATE 1-U.S. climate envoy Kerry will travel to India on Sunday,0
516,"In choosing Alphabet Inc, Google joins a branded crowd",1
364,"India reports 30,773 new COVID cases as it seeks to welcome back tourists",0
2174,Google seeks to defuse row with Russia over website rankings,1
506,Google must face shareholder lawsuit claiming it hid security risks,1
17,India to offer incentives to boost exports,0
