,News,Label
255,"Cisco to buy out start-up Insieme, unveils products",1
587,CORRECTED-UPDATE 2-U.S. trade judge rules Arista infringes more Cisco network patents,1
129,India orders power firms to boost supply to Delhi,0
1521,Wikileaks' CIA hacking dump sends tech firms scrambling for fixes,1
1609,Factbox: Nasdaq surpasses intraday peak after 15 years,1
499,Cisco invests 15 mln dollars in Israeli storage firm Elastifile,1
684,India breaks its vaccination record in 'birthday gift' to Modi,0
1030,US STOCKS-Futures fall as Fed hints at 'taper talk'; jobless claims data eyed,1
116,Cisco Systems sues rival for infringement of network patents,1
187,Cisco's revenue falls for seventh straight quarter,1
261,"India, Russia sign 28 investment deals -foreign secy",0
321,India's September preliminary trade deficit at $22.94 billion - govt,0
900,Solid demand lifted India Oct factory growth to eight-month high,0
967,EXCLUSIVE -Wide-ranging SolarWinds probe sparks fear in Corporate America,1
329,"Arista infringes Cisco networking patents, U.S. trade agency rules",1
552,BRIEF-Jacobs Engineering expands Cisco relationship to enhance connectivity solution options in Canada,1
1041,India's June fuel demand recovers as lockdowns ease,0
434,Life Insurance Corp files draft papers for India's largest IPO,0
1232,"In loss for cable giants, Federal Circuit revives two DSL patents",1
701,"India reports 31,222 new COVID-19 cases; deaths rise by 290",0
1147,BRIEF-Arista says Administrative Law Judge Endorses co's Redesign in ITC Initial Determination,1
397,Cisco CEO Chambers rules out EMC takeover deal,1
297,UPDATE 3-Cisco to buy OpenDNS for $635 mln to boost security business,1
1793,"US STOCKS-Futures drop ahead of retail sales, consumer sentiment data",1
1015,US STOCKS-Wall St set for sharp losses as Ukraine tensions mount,1
300,India's economic advisory council expects it to grow 7%-7.5% in 2022/23,0
1679,US STOCKS-S&P futures muted as COVID-19 cases surge; tech stocks shine,1
1900,U.S. Congress mulls changes to patent lawsuit forum,1
1092,India says COVID-19 hospitalisation rate at 5-10%,0
110,High prices could slow India's transition to gas,0
1025,"US STOCKS-S&P 500, Dow headed lower a day after Fed hints at 'taper talk'",1
554,"CORRECTED-UPDATE 1-Cisco's revenue falls less-than-expected, shares up",1
1272,AT&T to buy cybersecurity firm AlienVault,1
944,India's LIC IPO set to be delayed to next fiscal year - Bloomberg News,0
1109,Nearly nine of 10 workers want to keep work-from-home option -survey,1
430,CORRECTED-BP's venture capital arm looks to India in clean mobility drive,0
774,A scramble at Cisco exposes uncomfortable truths about U.S. cyber defense,1
536,"UPDATE 1-Cisco's software push fuels quarterly beat, strong forecast",1
334,Cisco awaits regulatory approval from China on Acacia takeover deal,1
220,Everyone wins in India’s telecoms debt reset,0
722,UPDATE 1-EMC to buy much of Cisco's stake in joint venture VCE,1
1770,"Computing, telecoms industries set on collision course",1
1002,India gets below-average monsoon rains for second straight week,0
467,Cisco sets $1 billion investment for global cloud computing network,1
389,"India reports 27,254 new COVID-19 cases, 219 deaths",0
841,BRIEF-Arista says ITC issued a final determination in suit brought by Cisco Systems against co,1
73,"India reports 37,593 new coronavirus cases",0
717,India's Serum Institute resumes Covishield vaccine exports under COVAX facility,0
1303,Arista Networks IPO priced at $43 per share - WSJ,1
143,Cisco acquires minority stake in Russia's Parallels,1
1055,India says consensus over COP26 climate deal remains 'elusive',0
1913,"UPDATE 1-White House, tech industry meet to discuss coronavirus response",1
808,UN plans to drastically expand plastic waste management in India,0
853,"US STOCKS-Wall St gains powered by Cisco, Walmart; tax passage supports",1
980,Facebook can pursue malware lawsuit against Israel's NSO Group -US appeals court,1
1634,Oracle boosts compensation of billionaire CEO Ellison,1
874,US STOCKS-S&P's 4-day rally ends on P&G's view; Cisco off late,1
1841,US STOCKS-Wall St ends near flat after late-day rally,1
697,CORRECTED-India's LIC gets market regulator nod for IPO - ET Now,0
1717,US STOCKS-Wall Street set for flat open after weak retail sales data,1
405,Cricket-Kohli gives up India test captaincy in surprise move,0
948,Justices appear unsure of 'good faith belief' patent defense,1
1700,"China options limited as U.S. panel outcasts Huawei, ZTE",1
1471,Chinasoft says Huawei to buy 40 pct of outsourcing venture,1
758,"US STOCKS-Wall St recovers on strong Wal-Mart, Cisco earnings",1
1262,US STOCKS-Futures tick up ahead of jobless claims data,1
793,India house price rises to pick up pace in 2022: Reuters poll,0
1357,Nasdaq sets another closing high amid stock rotation,1
1478,Wall St. ends up slightly as Fed minutes show split over rate timing,1
1274,Business News Schedule at 1830/ 2.30 PM ET,1
1049,"India reports 15,906 new COVID-19 cases in last 24 hours",0
556,"U.S. Trade Rep approves import ban on Arista devices, says rival Cisco",1
769,India's tax revenues likely to beat forecast on strong recovery - officials,0
341,India invites bids to set up gas sales network,0
1446,Apple may be considering stock split: Bernstein,1
907,EXCLUSIVE -Wide-ranging SolarWinds probe sparks fear in Corporate America,1
1022,"India grows fastest among major economies, Omicron risks seen",0
560,UPDATE 1-California accuses Cisco of job discrimination based on Indian employee's caste,1
455,Cisco buying Israel's Leaba Semiconductor for $380 mln -report,1
427,"Ericsson, Cisco to target corporate, public sector clients in 2017",1
1718,U.S. bosses throw weight behind new drive to court India,1
975,"US STOCKS-S&P, Nasdaq tick higher as strong earnings outweigh inflation fears",1
817,REFILE-Ericsson and Cisco extend strategic partnership to include new Wi-Fi solutions,1
57,"India reports 28,591 new COVID-19 infections",0
649,India announces measures to shore up telecoms sector; respite for Vodafone Idea,0
748,UPDATE 2-Cisco CEO nominated to bring tech chops to BlackRock board,1
1642,PRESS DIGEST - RUSSIA - Oct 20,1
33,"India reports 30,941 new COVID-19 cases",0
446,France says Cisco to invest 100 million euros in French startups,1
770,"India reports 48,786 new COVID-19 cases",0
12,Factbox-India and Pakistan's nuclear arsenals,0
453,"Ericsson, Cisco to target corporate, public sector clients in 2017",1
1848,UPDATE 1-AT&T to launch home monitoring service in March,1
519,GM to test Cisco technology for sharing road safety spectrum,1
695,"BRIEF-Cisco laying off upward of 14,000 employees- CRN",1
1785,Wall St. ends flat as energy shares drop with oil,1
26,Coal India plans to increase prices 'slowly',0
688,India's Serum Institute applies for full approval of Covishield vaccine,0
476,Cisco whistleblower gets first False Claims payout over cybersecurity,1
1398,"Analysis: Polycom faces painful, but necessary, shift to software",1
1106,"Zoom shares rise on strong current-quarter forecast, upbeat results",1
619,India's vaccine effort slows as dose gap trumps output jump,0
477,"India reports 31,222 new COVID-19 cases; deaths rise by 290",0
1850,US STOCKS-Wall St's fight back continues as inflation fears ease,1
440,India's microfinance sector hit as defaults surge in pandemic,0
2035,PRESS DIGEST - RUSSIA - Dec 1,1
507,Permira to buy back Cisco's pay-TV software business,1
764,"Twitter reinstates accounts of India's Rahul Gandhi, other opposition leaders",0
225,India's top carmaker sees hydrogen as 'interesting alternative',0
807,India asks utilities to import coal amid short supply as demand spikes,0
1556,REFILE-Call center AI firm ASAPP unveils funding as COVID-19 boosts business,1
648,Hyundai suffers backlash in India after Pakistani partner tweets on Kashmir,0
23,U.S. satellite TV firm Dish ties up with Cisco to sell 5G to businesses,1
1011,"US STOCKS-S&P 500, Dow edge lower ahead of Fed minutes",1
1259,UPDATE 3-U.S. seeks to take control of infected routers from hackers,1
1252,U.S. approves Anheuser-Busch deal to buy Craft Brew Alliance,1
596,UPDATE 1-Cisco CEO: Next US president must take page from Clinton's book,1
2037,UPDATE 1-Flash storage provider Violin Memory fires CEO amid losses,1
186,Cisco quarterly revenue rises 4.4 pct,1
1444,PRESS DIGEST - Wall Street Journal - Dec. 17,1
1630,ABB names Nokia executive Jouret first chief digital officer,1
436,India's Feb sunoil imports fall as war disrupts shipments-dealers,0
30,Tata appoints N Chandrasekaran as Air India chairman,0
548,USTR says moving to terminate India trade retaliation after tax agreement,0
1301,Federal services provider CSRA partners with Google Cloud,1
147,Cisco to take $700 million in restructuring charges for layoffs,1
633,Foxconn India factory workers hospitalised after food poisoning,0
965,India's December industrial output growth slows to 0.4% y/y,0
729,India's fuel demand rose 0.8 pct y/y in October,0
1348,US STOCKS-Wall St higher on strong retail sales data,1
593,"Buy now, pay later set to surge over ten-fold in India",0
316,India allows refined palm oil imports until Dec 2022,0
1526,HP may have yet another problem: China,1
755,Ford's India factory workers seek government help to safeguard jobs,0
1805,US STOCKS-Upbeat data lures back investors after Trump slump,1
407,U.S. trade judge rules Arista infringes more Cisco network patents,1
823,BP-Reliance JV starts selling multiple fuels in India,0
602,"India's COVID vaccine supply jumps, raising export hopes",0
731,US STOCKS SNAPSHOT-Wall St opens down; Cisco weighs on Nasdaq,1
305,"Coal India warned government of coal shortage in February, documents show",0
530,India's new COVID-19 cases jump to two-month high,0
360,"India's daily COVID-19 infections rise by 38,079",0
259,"Cisco to buy out start-up Insieme, unveils products",1
677,BRIEF-Technicolor completes acquisition of Cisco connected devices division,1
132,Cisco enters data storage market with purchase of Whiptail,1
1464,China expresses concern at revelations in Wikileaks dump of hacked CIA data,1
237,BRIEF-Cisco says $1 billion program for smart cities,1
1667,U.S. security expert says surveillance cameras can be hacked,1
1809,UPDATE 3-Ciena sees stronger second half on 4G deployments,1
1352,Logitech's new Lifesize CEO targets growth pickup,1
81,BRIEF-Cisco announces intent to acquire Springpath,1
636,BRIEF-Cisco Systems acquires Heroik Labs Inc,1
1090,"US STOCKS SNAPSHOT-Wall Street declines, Nasdaq turns lower",1
742,Startup Embrane wins Peer1 SDN contract over Cisco and Juniper,1
651,Twitter begins hiring to comply with India's new rules,0
306,"India considers resuming vaccine exports soon, focus on Africa, says source",0
269,"BRIEF-Cisco, Apple, Aon, Allianz Introduce a First in Cyber Risk Management‍",1
666,India's June WPI inflation eases to 12.07%: government,0
1989,AT&T to launch home monitoring service in March,1
579,"UPDATE 1-Cisco to cut 5,500 jobs in shift away from switches, routers",1
661,"Oil producers cannot hold consumers to ransom, says India oil minister",0
1370,Saudi prince pushes on with $500 billion megacity as U.S. points the finger over Khashoggi killing,1
1735,Ericsson crisis deepens as profits plunge 94 percent,1
783,"India detects third Omicron case, reports 415 COVID-19 deaths",0
1213,India cabinet approves mobile airwaves trading,1
373,Challenges abound as Tata draws up a flight plan for Air India,0
277,India's economic advisory council expects it to grow 7%-7.5% in 2022/23,0
1840,AT&T to launch home monitoring service in March,1
1097,S.Africa's Datatec subsidiary buys Cibercall's S.American ops,1
620,New COVID-19 cases in India rise sharply for fifth consecutive day,0
860,"US STOCKS-Wall St down sharply on weak results from Cisco, Wal-Mart",1
251,Blinken to visit India with vaccines and China in focus,0
1330,"FACTBOX-What companies have said on voting restrictions in Georgia, other U.S. states",1
194,CORRECTED-Cisco nears deal to acquire BroadSoft -source,1
643,Cisco sinks on report Amazon wading into networking equipment,1
798,BlackBerry names Cisco veteran as new global head of sales,1
662,US STOCKS-Futures point to gains on Cisco results,1
1341,BRIEF-Technicolor announces successful issuance of 375 mln euros incremental term loan maturing 2020,1
1641,UPDATE 1-Jabil Circuit sees 4th-qtr below Wall Street,1
320,Coal India considers private sector to run discontinued mines,0
1369,London's Canary Wharf pioneers seamless Wi-Fi roaming,1
546,RPT-India allows refined palm oil imports until Dec 2022,0
1118,"India reports 39,361 new covid-19 cases in last 24 hours",0
1573,Acme Packet forecasts weak Q4; shares fall,1
212,Thales aims at boosting its revenue in cybersecurity with Cisco,1
1743,Investors resigned to funding stock buybacks,1
57,"Cisco to cut about 1,300 jobs",1
1351,US STOCKS-Futures slip after Wall Street ends at record highs,1
1752,US STOCKS-Wall St lower as Greece enthusiasm fades,1
1710,US STOCKS-Wall St set to open lower after jobs data,1
1108,India set for huge boost in COVID vaccine supplies - ruling party chief,0
1161,AppDynamics deal shows buyouts more lucrative in anemic IPO market,1
121,India Insight: Elbows out on world’s factory floor,0
970,"MORNING BID-War, peace, inflation",1
734,Fed Circuit clears Cisco unit in 'abstract' teleconferencing patent case,1
1946,UPDATE 1-Turkcell CEO Terzioglu steps down after four years,1
69,"Cisco, Google sign patent agreement",1
78,"India reports 28,591 new COVID-19 infections",0
438,"Cisco revenue rises 7 pct on higher demand for switches, routers",1
370,Cisco awaits regulatory approval from China on Acacia takeover deal,1
481,Cisco profit edges past estimates despite weak telecom spending,1
979,Israeli police under fire over reported use of Pegasus to hack Israelis,1
800,"India merger of Sony, Zee to create TV powerhouse challenging Disney",0
1513,U.S. firms get caught in China spying crossfire,1
290,UPDATE 3-Cisco buys BroadSoft for $1.71 bln in software push,1
1273,Rakuten's all-cloud mobile network goes down a storm in Barcelona,1
403,U.S. mobile data traffic to jump nearly 8-fold by 2018 -Cisco,1
1414,Exclusive: Iranian cell-phone carrier obtained banned U.S. tech,1
155,India's households wrestle with inflation as incomes dip,0
1651,Logitech videoconferencing arm to target SMEs after escaping axe,1
190,Cisco pulls all online ads from YouTube,1
419,"India's COVID vaccine supply jumps, raising export hopes",0
553,"Ford reconsiders India after halting production, this time for EVs",0
562,BRIEF-Cisco Systems reports Q4 non-GAAP earnings per share of $0.61,1
1669,Beware old tech seeking fountain of youth,1
1037,Amazon challenges India's antitrust suspension of 2019 Future deal-sources,0
1986,PRESS DIGEST-New York Times business news - Aug 16,1
1377,Exchange-traded fund seeks to tap into cyber security market,1
1502,"Moderate quake shakes north India, no damage reported",1
757,"India's Serum Institute to boost vaccine exports gradually, report says",0
851,India on course for open access in its markets - RBI deputy governor,0
16,"India reports 30,773 coronavirus cases",0
1028,EU says use of spyware on journalists is unacceptable,1
580,"UPDATE 2-U.S. Trade Rep approves import ban on Arista devices, says rival Cisco",1
584,UPDATE 3-Cisco predicts 3rd quarter revenue fall in line with Wall Street view,1
571,EXCLUSIVE-India presses Qatar for delayed LNG as power crisis mounts -sources,0
464,"India could ship vaccines to COVAX in a few weeks, say sources",0
1158,"Week Ahead in Mergers & Acquisitions: May 17, 2021",1
1335,"White House, tech industry meet to discuss coronavirus response",1
1323,SAP may license HANA to Oracle in future - co-CEO,1
371,Former Cisco employee pleads guilty in San Jose to disrupting network,1
1921,South African Markets - Factors to watch on November 15,1
98,Cisco enters data storage market with purchase of Whiptail,1
2017,Singapore's Jungle Ventures raises $240 mln for third Southeast Asia fund,1
835,"US STOCKS SNAPSHOT-S&P hits 4-mo high on Germany, Cisco",1
591,Cisco's third quarter gets boost from demand for work-from-home apps,1
1897,DIARY-U.S. EARNINGS WEEK AHEAD,1
1035,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
906,Zoom to buy cloud-based call center operator Five9 in $15 billion deal,1
658,India's Life Insurance Corp files $8 billion IPO papers,0
1631,German court rules against Apple in video streaming patent case,1
1065,Policy support still essential; inflation to ease - India MPC minutes,0
1612,PRESS DIGEST- New York Times business news - Aug 18,1
1994,Tech manufacturer Hon Hai says resolved strike at China factory,1
96,Cisco gives CTO stronger role in exec shift,1
347,Amazon launches bundling service for video streaming apps in India,0
1121,ADB to loan India $1.5 billion for COVID-19 vaccines,0
1753,"US STOCKS-Wall St edges up on Greece, Disney earnings",1
1376,Internet firms push to be left out of EU cybersecurity law,1
786,Bollywood stars return to India's big screens after more than a year,0
801,Floundering private sales of vaccines in India deal blow to Russia's Sputnik V,0
477,Cisco whistleblower gets first False Claims payout over cybersecurity,1
585,Cisco CEO: Next U.S. president must take page from Clinton's book,1
551,Cisco 2nd-qtr revenue and earnings beat Wall Street estimates,1
699,U.S. top court rules against Cisco Systems in patent infringement fight,1
1898,"RPT-Big tech may halt earnings recession, if it delivers Q3 numbers",1
206,Growth in India's services activity picked up in Feb,0
997,"Call center AI firm ASAPP raises $120 million, valued at $1.6 billion",1
968,India's Adani makes foray into media business with Quintillion stake,0
861,"India's new COVID-19 cases hit seven-month high of 141,986",0
610,BRIEF-Cisco Systems down in premarket,1
1545,US STOCKS-Wall St edges up as investors buy beaten down stocks,1
439,"India's COVID-19 cases multiply, vulnerable groups given vaccine boosters",0
1965,"With Openbucks investment, Jerry Yang goes a little less Yahoo, a little more show-me-the-money",1
153,India's Reliance plans to turn syngas into blue hydrogen,0
454,Cisco to set up $80 mln China cloud JV with TCL,1
1350,"US STOCKS-S&P 500, Dow set to snap six-day run; stimulus in focus",1
192,"India's daily COVID-19 cases rise by 22,775",0
78,Cisco to buy software firm IMImobile in $730 million deal,1
74,BRIEF-Cisco announces agreement to acquire Broadsoft,1
571,Cisco says most network gear needed for 5G is ready now and can cut costs,1
375,Cryptocurrency exchange Coinstore enters India despite pending curbs on trade,0
41,Explainer-Why is India facing a coal shortage?,0
1362,Italtel eyes sale to private equity investor this summer - CEO,1
796,"MARKET PULSE-Shipping stocks, Oracle, Cisco, Guess, Tilly's, Scholastic",1
165,India says it accidentally fired missile into Pakistan,0
1120,India's Bharat Biotech says Covaxin booster shot neutralises Omicron,0
437,Cisco chief urges Obama to curb NSA surveillance activity,1
615,BRIEF-Amper to finalize debt restructuring with Cisco shortly,1
702,BRIEF-H-Farm signs agreement with Cisco for industry acceleration programs,1
1636,Two Microsoft executives to leave company: report,1
1683,RPT-Wall St Week Ahead-GameStop frenzy reveals potential for broader market stress,1
1173,"Fed up with rising costs, big U.S. firms dig into healthcare",1
1048,"India reports 15,906 new COVID-19 cases in last 24 hours",0
1356,"FACTBOX-What companies have said on voting restrictions in Georgia, other U.S. states",1
381,"LatAm, U.S. shares in India's oil imports rise; MidEast, Africa down",0
1327,"India's Reliance, global tech firms to invest $9.3 billion in industrial area",1
911,Kremlin internet crackdown causing major outages as election looms,1
1067,India's December industrial output growth slows to 0.4% y/y,0
1480,Tech companies ramp up NAFTA lobbying on eve of trade talks,1
1039,Wall St Week Ahead: Some worry U.S. stocks rally more 'Fear Of Missing Out' than fundamentals,1
420,India says U.S. willing to collaborate to achieve green energy goals,0
498,India's biggest car dealer Popular plans $100 mln listing - source,0
544,BRIEF-Saudi Telecom Company And Cisco Sign Strategic MoU To Bring The Benefits Of 5G To Saudi Arabia,1
62,EXPLAINER-Why is India facing a coal shortage?,0
1832,Wall St. ends flat as energy shares drop with oil,1
800,"MARKET PULSE-Shipping stocks, Oracle, Cisco, Guess, Tilly's, Scholastic",1
609,Factbox-State of play of India's healthcare sector exposed by COVID-19,0
611,BRIEF-Ericsson and Cisco in partnership on networks,1
1617,UPDATE 1-LogMeIn forecasts weak full year on slower European growth,1
2011,"UPDATE 2-Zoom says it has 300 million daily meeting participants, not users",1
207,"Cisco plans to add 1,700 jobs in Canadian expansion",1
1942,"Centerview's technology investing firm expands, opens office in Atlanta",1
1799,Wall St. rallies; Nasdaq hits highest level since 2000,1
612,BRIEF-Cisco appoints Amy Chang to board of directors,1
1393,Georgian Partners leads new funding round for Canada's eSentire,1
663,India armed forces head among 13 dead in helicopter crash,0
473,"UPDATE 2-Cisco beats profit estimates, adds $15 bln to buyback",1
996,Amazon asks India antitrust body to revoke Reliance-Future deal approval,0
274,UPDATE 1-Arista loses bid to lift import ban in Cisco battle,1
52,India reports outbreak of H5N1 bird flu - OIE,0
871,Law firms bid to work on India's LIC IPO as government sweetens terms,0
264,"India's daily COVID-19 infections rise by 38,079",0
1501,UBS says Novelli rejoins as chairman of global M&A,1
697,Huawei gearing up to take on Cisco on its home turf,1
1198,PRESS DIGEST- Financial Times - Dec. 18,1
1308,HP shares set to open 6 pct higher after revenue surprise,1
307,Cisco works with Amazon to help businesses run apps in the cloud,1
1968,U.S. nonbank cash holdings at record high $1.65 trillion: Moody's,1
139,India's Reserve Bank bans Mastercard from issuing new cards in India,0
71,Cisco quarterly revenue beats estimates,1
718,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
1702,US STOCKS-Wall St eyes weak open as trade war fears add to virus woes,1
1091,UPDATE 1-India to introduce new battery swapping policy in EV push,0
1046,BRIEF-Ericsson says wins IP-order from Cable & Wireless,1
1716,"S&P 500, Dow gain as upbeat retail sales offset recession fears",1
362,India's monsoon to withdraw from Oct. 6 after Sept downpour,0
1263,Smartsheet hires banks to prepare for IPO -sources,1
2013,PRESS DIGEST - Wall Street Journal - Feb. 28,1
30,"Cisco unveils gear to cope with pandemic demand, 5G",1
723,India to start vaccinating 12- to 14-year olds against COVID-19,0
574,India turns to Brazil for soyoil amid Ukraine crisis; exports soar,0
847,"India's factory growth accelerated in Feb, inflation remains a concern",0
846,"US STOCKS SNAPSHOT-Wall St opens higher after strong Wal-Mart, Cisco earnings",1
446,India's microfinance sector hit as defaults surge in pandemic,0
138,COLUMN-India's coal and electricity shortages ease: Kemp,0
387,Cisco Investments commits $150 million to start-up companies,1
730,India likely to allow export of Sputnik Light COVID shot this month - sources,0
790,Foxconn India's iPhone plant restarts production after Dec protests,0
2047,Technicolor expects to out-run market growth for TV set-top boxes,1
597,Tesla's Musk says 'working through challenges' with India government,0
617,India's cabinet approves up to 20% FDI in behemoth insurer LIC -source,0
89,BRIEF-Rola Dagher named president of Cisco Canada,1
1644,BRIEF-Arista Networks says International Trade Commission issued notice in connection with investigation no. 337-Ta-944,1
814,"India's coal-fired power output falls 1.5%, renewables jumps in Sept",0
1400,Coalition of human rights groups joins suit against Israeli firm NSO,1
714,CORRECTED (OFFICIAL)-India's Serum Institute exports first Novavax shot,0
1585,Slack preparing to go public in early 2019 - WSJ,1
99,India stuck with COVID-19 vaccines it can't export,0
293,Japan PM Kishida to meet India's Modi in New Delhi,0
613,India's Bharat Biotech resumes exports of homegrown COVID-19 shot,0
126,Cisco looks to salesman Robbins for tech leadership,1
1450,US STOCKS-Wall St eyes subdued open as global growth fears intensify,1
442,India seeks to move coal to areas of shortage as power demand rises,0
1410,Zoom forecasts sales surge as video conferencing becomes a daily routine,1
338,"Cisco warns of big second quarter revenue drop, shares fall",1
126,Reckitt takes steps to calm pricing row in India,0
644,Cisco tries to free up internet traffic jam,1
710,"UPDATE 3-Philips in lighting partnerships with Cisco, SAP and Bosch",1
650,Cisco's quarterly report to offer gauge of technology demand,1
1337,Siemens names E.ON CFO Michael Sen to head its healthcare business,1
1744,US STOCKS-Wall St falls as Europe hits earnings; Apple falls,1
994,"UK, India plan to connect world's green power grids",0
122,Cisco second-quarter forecast misses on order slowdown,1
1112,Canada's Telus International aims for nearly $7 billion valuation in IPO,1
132,India’s tech stock bubble is poised to deflate,0
953,Zoom shares record worst day in 9 months as searing growth tapers off,1
293,UPDATE 3-Cisco warns US spying fallout hitting revenue in China,1
39,India dispatches first wheat aid shipment to Afghanistan,0
1698,HOW TO PLAY IT: Value plays as Nasdaq touches 12-year high,1
454,Singapore hopes India ban on Sea's game can be resolved quickly,0
133,Cisco to invest in Israeli venture capital funds,1
38,Acacia agrees to Cisco's sweetened offer of $4.5 billion,1
1312,"Hackers compromised free CCleaner software, Avast's Piriform says",1
1810,"US STOCKS-Wall St turns negative on trade worries, oil prices",1
1059,India re-appoints Das as RBI governor for a further three years,0
287,"India's daily COVID-19 cases rise by 247,417, highest since May",0
740,"US STOCKS SNAPSHOT - Wall St at session highs on Merkel, Cisco",1
690,Google suing India antitrust watchdog for investigation report leak,0
1625,"UPDATE 2-Palo Alto Networks posts revenue, profit above Street estimates",1
178,Cisco joins flurry of U.S.-China tech partnerships,1
992,"Call center AI firm ASAPP raises $120 mln, valued at $1.6 bln",1
276,Cisco works with Amazon to help businesses run apps in the cloud,1
698,UPDATE 2-Cisco sinks on report Amazon wading into networking equipment,1
743,"GE, Cisco, Airbus and others call for Britain to stay in EU-FT",1
298,IN BRIEF: Patent case against Cisco slated for Zoom-based trial,1
670,"Buy now, pay later set to surge over ten-fold in India",0
1170,"COLUMN - Tech, prosperity and peace on West Bank",1
1058,India plans to seek carbon emissions data linked to each LNG cargo,0
1463,Ruckus Wireless sees IPO priced at $13-$15/shr,1
134,Companies less wary of personal devices at work-Cisco,1
1983,UPDATE 1-JDS Uniphase revenue falls on weak demand for optical components,1
875,"US STOCKS-Wall St set to rebound as Wal-Mart, Cisco results impress",1
643,"India antitrust body fines United Breweries, Carlsberg in price fixing case",0
993,"India reports 36,083 new COVID-19 cases in last 24 hours",0
1520,"US STOCKS-Futures gain after Ukraine deal, Swedish stimulus",1
815,US STOCKS-Wall St rises as upbeat Cisco and Disney results help fuel optimism,1
1063,India's Dream11 app faces police case after introduction of gaming ban,0
433,Cisco's Webex draws record 324 million users in March,1
1481,UPDATE 2-Nokia targets gains from web giants with fastest routers,1
1458,"US STOCKS-Futures slip ahead of retail sales, claims data",1
961,Israeli police under fire over reported use of Pegasus to hack Israelis,1
1974,UPDATE 1-Employee of Taiwan's Hon Hai found dead outside China campus - company,1
1492,DHL temporarily suspends Chinese import shipments to India,1
943,India's NSE says key indexes operating normally after glitch,0
565,Cisco offers big payment deferrals until 2021 as companies seek remote-work tools,1
235,"India reports 40,134 new coronavirus cases",0
70,British trade minister arrives in India for talks,0
195,India's Paytm Payments Bank granted status upgrade,0
1894,US STOCKS-Wall Street rebounds after steepest selloff in months,1
884,Why air quality has deteriorated sharply in India's capital,0
905,India's Modi defends handling of COVID pandemic amid opposition protests,0
109,Reckitt takes steps to calm pricing row in India,0
1956,BUZZ-U.S. stocks weekly: Feeling taxed,1
668,India gets below-average monsoon rains for second straight week,0
1413,U.S. insurers dig into corporate diversity practices as lawsuits pile up,1
1269,UPDATE 2-Marvell forecasts revenue below estimates on Huawei ban; shares slide,1
1402,UPDATE 2-Hacker documents show NSA tools for breaching global money transfer system,1
560,India signals high oil prices will speed up transition to alternatives,0
687,India tells China border troop pullback needed for better ties,0
1889,"US STOCKS-Wall St to rise on ECB hopes, merger activity",1
1435,US STOCKS-Wall St to open higher after Abe's election victory,1
660,"US STOCKS-Futures rise, helped by Cisco results",1
492,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
1689,"US STOCKS-Futures ease as Sino-U.S. tensions heat up, fiscal deal awaited",1
675,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
1704,"Google's fast-growing Meet video tool getting Zoom-like layout, Gmail link",1
274,India's top general laid to rest with full military honours,0
48,UPDATE 2-Chinese regulator approves Cisco's $4.5 bln Acacia deal,1
307,Global crypto exchange CrossTower enters India despite policy uncertainty,0
432,Cisco pumps up video offering with $5 billion NDS buy,1
627,Factbox-State of play of India's healthcare sector exposed by COVID-19,0
490,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
1125,US STOCKS SNAPSHOT-Wall Street dips at open on global growth worries,1
1365,Video conferencing company Zoom readies IPO: sources,1
1407,US STOCKS-S&P 500 dips but index not far from record levels,1
546,BRIEF-Cisco intends to buy remaining stake it does not yet hold in Insieme Networks,1
188,Cisco reports a 3 pct rise in quarterly profit,1
888,India Modi's personal Twitter handle 'briefly compromised' -Prime Minister's Office,0
1508,Jabil Circuit's core loss smaller than expected,1
1206,UPDATE 1-Youku names new CFO,1
752,US STOCKS-Wall Street climbs on strong Cisco results,1
203,"Earnings bolster Cisco, but raise concerns for broader IT spending",1
193,Cisco fourth-quarter results beat estimates,1
1153,"US STOCKS SNAPSHOT-Wall St extends gains, Nasdaq up 1 pct",1
367,U.S. trade judge rules Arista infringes more Cisco network patents,1
1972,UPDATE 1-F5 Networks forecast beats Street as telecom carriers spend more,1
511,Cisco tops revenue estimates as newer bets pay off,1
1971,Contract manufacturer Celestica's profit narrowly beats,1
1495,CORRECTED-UPDATE 1-Microsoft Teams surpasses 20 mln daily active users; rival Slack shares slip,1
1475,Mass move to work from home in coronavirus crisis creates opening for hackers -cyber experts,1
1490,"Illumio raises $65 million, J.P. Morgan Asset Management leads round",1
1627,China says opposed to latest U.S. rules against Huawei,1
613,Cisco Q2 results beat estimates,1
837,US STOCKS SNAPSHOT-Wall St opens lower on weak retail data; Cisco drags,1
315,Strong earthquake of 6.1 magnitude strikes India-Myanmar border region,0
721,India's LIC gets market regulator nod for mega IPO - source,0
239,U.S. jury sides with Arista over Cisco in copyright battle,1
1616,UPDATE 1-Fortinet revenue beats estimates,1
1114,"Week Ahead in Intellectual Property: March 30, 2015",1
893,India to move some migrant workers in Kashmir to army camps after killings,0
354,UPDATE 3-Robust switching sales power strong quarter for Cisco,1
1895,"US STOCKS-Futures lower after latest Dow, S&P records",1
838,"UK, India launch plan to connect world's power grids at climate summit",0
