,News,Label
631,Modi hails India's 10 million COVID vaccine doses in a single day,0
1552,Trade tensions kick Asian business confidence to 10-year low: Thomson Reuters/INSEAD,1
1665,DIARY-S&P 500 EARNINGS WEEK AHEAD,1
422,India police to question Amazon executives in probe over marijuana smuggling,0
1070,"Delhi lifts weekend curfew, reopens restaurants as India COVID cases drop",0
570,UPDATE 3-NortonLifeLock's $8.6 bln Avast deal hits snag as UK raises concerns,1
1433,Chipmaker STMicro shares drop on weak Q3,1
1758,US STOCKS-Wall Street mixed as trade hopes capped by Apple drop,1
379,U.S. hopes India will distance itself from Russia after Ukraine invasion,0
1630,"US STOCKS-S&P, Dow edge lower on oil plunge; Nasdaq lifted by chipmakers",1
227,Broadcom's wifi chips have secure place in high-end smartphones: CEO,1
826,India to start vaccinating 12- to 14-year-olds against COVID-19,0
587,India plans to produce 5 million tonnes of green hydrogen by 2030,0
931,FACTBOX-Global technology deals that failed to get regulatory approval,1
243,"Broadcom says EU antitrust order will not impact business, will challenge it",1
331,Musk-backed Starlink to refund pre-orders in India after govt order,0
64,BRIEF-Intel Considers Possible Bid For Broadcom - WSJ,1
1919,China's ZTE clears hurdle to lifting U.S. ban,1
1568,"GLOBAL MARKETS-Stocks, bond yields lifted by U.S.-China trade hopes",1
744,"India's new COVID-19 cases hit seven-month high of 117,100",0
286,U.S. sees national security risk from Broadcom's Qualcomm deal,1
282,China expresses serious concerns on India banning Chinese apps,0
1170,"Morning News Call - India, April 19",1
24,UPDATE 4-Broadcom shares fall as chip sales disappoint,1
803,Goa's beaches packed with domestic tourists as India tightens COVID rules,0
229,India seen boosting budget spending on infrastructure,0
659,US STOCKS SNAPSHOT-Wall Street ends slightly lower with Fed in focus,1
150,Broadcom forecasts full-year revenue above estimates,1
943,US STOCKS-Wall St pares gains after weaker-than-expected jobs data,1
1083,European shares dip as uncertainty over Greece continues,1
674,PRESS DIGEST- Financial Times - Nov 7,1
1470,US STOCKS-Wall St gains as White House plays down trade war chances,1
463,"India's power demand growth slows in November, helping ease coal shortage",0
431,"UPDATE 2-Broadcom says chip demand has hit bottom, but uncertain on recovery timing",1
225,"UPDATE 2-Broadcom cuts 2,500 jobs in wind-down of baseband unit",1
825,India to start vaccinating 12- to 14-year-olds against COVID-19,0
976,US STOCKS-Wall St turns lower after shooting at Canadian parliament,1
156,Growth in India's services activity picked up in Feb,0
1033,India's Future says will act to reverse store takeovers by Reliance,0
387,India says net zero target date for carbon emissions not a solution,0
1653,REUTERS AMERICA NEWS PLAN FOR WEDNESDAY NOV 22/THURSDAY NOV 23,1
109,India stuck with COVID-19 vaccines it can't export,0
1746,FOCUS-U.S. chipmakers quietly lobby to ease Huawei ban -sources,1
1790,UPDATE 2-ZTE stock surges as U.S. supplier ban lifted though outlook remains uncertain,1
1068,"Son of India govt minister arrested, accused of killing farmers",0
1813,Silicon Valley intensifies lobbying on immigration bill,1
5,US FTC files proposed settlement with Broadcom,1
1512,"Wall St. ends a bit lower a day after Dow, S&P set records",1
524,India's top refiner to fuel expansion with green power,0
663,"India's Odisha, Andhra Pradesh states brace for cyclonic storm",0
723,US STOCKS-Wall St set to open lower amid worries about Greece,1
258,Factbox-India's Modi has mixed record of economic management,0
1397,TRLPC: Citigroup retains top spot in 2015 US CLO arranger league table,1
719,India says no report of its students being held hostage in Ukraine,0
361,FOCUS-Ford wakes up badly burnt from its India dream,0
1915,Deals of the day-Mergers and acquisitions,1
1421,US STOCKS-Tech stocks pull Wall Street higher as U.S. eases Huawei restrictions,1
1180,"UPDATE 2-Samsung flags chip recovery, shrinking phone market amid coronavirus outbreak",1
805,"US STOCKS-Wall St slips on tax plan uncertainty, GE losses",1
1104,"UK, India launch plan to connect world's power grids at climate summit",0
661,"India reports 40,120 new COVID-19 cases in last 24 hours",0
1153,Modi's farm reform reversal to deter investment in India's agriculture,0
187,EXPLAINER-Amazon's battle with Reliance for India retail supremacy,0
1249,"US STOCKS-Dow, S&P 500 down after Apple's sales warning but off session lows",1
444,India to invest $1.61 billion to link more green energy projects to grid,0
1099,Senior schools reopen in India's Karnataka amid hijab row,0
499,India's Modi holds talks on criminal risks related to cryptocurrencies,0
329,"Broadcom bumps up quarterly revenue outlook, raises dividend",1
446,Avago taps five banks for Broadcom acquisition loan,1
1436,DIARY-S&P 500 EARNINGS FOR DAY AHEAD,1
667,"Qualcomm raises profit forecast, may buy back stock if bid for NXP fails",1
816,India's economy likely rebounded in April-June amid pandemic risks,0
1825,European Factors to Watch on Thursday Jan 29,1
144,India says it accidentally fired missile into Pakistan,0
179,"Qualcomm board rejects Broadcom, Silver Lake director nominees",1
1072,"India's HCL Tech says to hire 12,000 in U.S. over 5 years",0
366,"UPDATE 2-Broadcom promises on security, Qualcomm revamps board",1
932,At least three killed in rail accident in India's West Bengal state,0
1908,"MARKET PULSE- Pandora, Lockheed Martin, JP Morgan, Aeropostale, Big 5",1
594,"India celebrates 1 bln COVID-19 vaccine doses with song, film",0
1165,BUZZ-U.S. stocks weekly: On edge,1
212,"BRIEF-Broadcom winding down baseband business, not pursuing sale",1
629,Enel to look at entering India's power distribution market - CEO,0
477,India's new COVID-19 cases jump to two-month high,0
38,"India reports 37,593 new coronavirus cases",0
1198,"Qualcomm adds security, battery life features to phone chips",1
941,"UPDATE 1-Boat carrying dozens sinks in India's northeast, one dead",0
1329,PRESS DIGEST- British Business - Nov 7,1
902,PRESS DIGEST - Wall Street Journal - May 29,1
194,"Kuwait to resume commercial flights with India, Egypt",0
1816,DIARY-S&P 500 EARNINGS FOR DAY AHEAD,1
211,Qualcomm asked U.S. security panel to delay shareholder meeting - Broadcom,1
1783,UPDATE 3-Western Digital takes legal action to block sale of Toshiba's chip unit,1
514,India administers lowest number of COVID-19 tests in a month,0
87,"Symantec, Broadcom cease deal negotiations - CNBC",1
467,Tata regains control of troubled Air India with $2.4 billion bid,0
677,Rambus loses first round of patent case at ITC,1
320,"Broadcom's full-year forecast fails to impress Wall Street, shares down",1
279,UPDATE 3-Broadcom profit beats as Qualcomm takeover fight intensifies,1
110,Broadcom withdraws 2020 revenue forecast on coronavirus worries,1
377,Cricket-Reactions to Kohli stepping down as India test skipper,0
204,A Myanmar family flees to India with no plans to return soon,0
78,Musk's Starlink to apply for India licence by end of January,0
375,Broadcom’s $100 billion loan takes loans to next level,1
1431,Buyout firm Thoma Bravo adds Sophos to its cybersecurity chest with $3.8 billion deal,1
1867,"What to Watch in the Day Ahead - Thursday, July 30",1
1484,UPDATE 4-Power chip maker ON Semi to buy Fairchild to head off competition,1
1495,UPDATE 2-Higher operating costs weigh on Imagination Tech,1
205,"India reports 38,353 new COVID-19 infections",0
1065,Optimism growing that U.S. foreign investment bill will pass: official,1
1240,Apple's gains lift tech in quiet day before jobs data,1
669,"UPDATE 3-Qualcomm raises profit forecast, may buy back stock if bid for NXP fails",1
1540,US STOCKS-Wall St slips as tech sector weighs,1
366,"India says Omicron may be less severe due to vaccination, prior infections",0
692,"India seeks to block most cryptocurrencies in new bill, government says",0
611,Investors eye high-dividend stocks as Treasury yields languish,1
740,Japan's Osaka Gas enters India's urban gas distribution market,0
992,US STOCKS-S&P ends near flat as Citigroup results sink banks; Nasdaq hits new high,1
436,"India detects seven more Omicron cases, making 12 in all",0
753,"India's services growth slows in Dec, inflation pressures persist",0
504,BRIEF-Japan Fair Trade Commission granted antitrust clearance of merger of Brocade with Broadcom,1
415,CORRECTED-UPDATE 1-Chipmaker Broadcom nears $19 bln deal to buy software company CA -sources,1
1544,Apple plows U.S. tax cuts into record share buybacks,1
1830,"REUTERS SUMMIT-ARM sees strength in numbers against Intel, Nvidia",1
789,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
812,UPDATE 1-India announces first formal meeting with Taliban,0
132,"Hindu group urges India to regulate platforms, cryptocurrency",0
237,Broadcom says DoD memo asking for CA Technologies deal review is fake,1
457,BRIEF-Broadcom Limited affirms fourth quarter fiscal year 2016 guidance,1
588,"India reports 27,254 new COVID-19 cases, 219 deaths",0
305,Broadcom loses $19 billion in market value after bid to buy CA,1
1483,Deals of the day-Mergers and acquisitions,1
1049,"India reports 15,906 new COVID-19 cases in last 24 hours",0
1642,Engineers searching for smartphone innovation look within,1
914,Guyana could revive talks with India on crude oil supplies -vice president,0
617,U.S. FTC sues to block Nvidia deal to buy Arm,1
1012,"Blinken, in call with India, stresses collective condemnation of Russian invasion",0
295,Bank fee potential slashed as Trump ends Broadcom's Qualcomm takeover,1
1048,"India reports 15,906 new COVID-19 cases in last 24 hours",0
859,PRESS DIGEST- New York Times business news - Nov 3,1
707,India refiners' November crude processing at near 2-year high,0
629,Breakingviews - U.S. simplifies Qualcomm decision by complex means,1
195,Broadcom return to the U.S. could be complete in mid-May -sources,1
1364,US STOCKS-Wall Street dragged down by Apple's shock sales warning,1
557,India's finmin says central bank to launch digital cryptocurrency,0
877,India's antitrust body orders Google inquiry after news publishers complain,0
652,"India revamps incentives for autos to boost EVs, hydrogen fuel cells -sources",0
46,BRIEF-Broadcom completes acquisition of Brocade Communications Systems,1
991,Sanctions blamed as Silicon Valley firms won't ship some kit to Russia,1
1073,"US STOCKS-Recession fears hit Wall Street after grim China, German data",1
1353,Qualcomm CEO in the ring alone after U.S.-China spat kills deals,1
1010,"US STOCKS-Wall Street flat, volatile; fiscal talks, Apple in focus",1
578,"India reports 46,164 new COVID-19 cases in last 24 hours",0
630,BRIEF-Advanced Semiconductor Engineering unit to sell mechanical equipment at $56.2 million,1
177,Wistron partners with India's Optiemus in boost for electronics manufacturing,0
455,India hopes to replace diesel with green energy in its farms by 2024,0
1158,"FEATURE-India's LGBTQ+ 'pioneer' state bans abuse, boosts trans rights",0
374,"Musk's Starlink registers India unit, targets rural districts",0
1459,UPDATE 2-London's FTSE 100 gives in to fears over U.S.-Iran tensions,1
580,UPDATE 1-Colgate in talks with India sales agents after disruption threat,0
1110,India inflation likely fell to five-month low in September: Reuters poll,0
1441,UPDATE 3-Dialog Semiconductor to buy U.S. peer Atmel for $4.6 bln,1
926,India's Life Insurance Corp files $8 billion IPO papers,0
1063,"India's sugar exports accelerate on global price rally, weak rupee",0
545,Investcorp eyes India private equity growth and capital boost for online retailer,0
321,"Coal India curbs supplies to non-power customers, hitting industry",0
883,EU fines chipmaker Qualcomm $1.2 billion over exclusivity deal with Apple,1
459,Former Broadcom exec Rajiv Ramaswami joins software maker VMWare,1
1108,UPDATE 1-Chipmaker Wolfson Micro misses out on early 4G demand,1
151,Broadcom's third-quarter outlook adds to smartphone jitters,1
879,India's Gennova developing Omicron-specific COVID-19 vaccine,0
146,India Insight: Elbows out on world’s factory floor,0
274,India's top general laid to rest with full military honours,0
1213,REFILE-U.S. tech companies win changes in bill to limit China access to technology,1
1696,Italy - Factors to watch on Sept. 10,1
1017,India's LIC gets market regulator nod for mega IPO - source,0
177,BRIEF-Broadcom Files Preliminary Proxy Materials for Redomiciliation To The U.S.,1
786,India administers lowest number of COVID-19 tests in a month,0
605,Wall St Week Ahead-Investors eye high-dividend stocks as Treasury yields languish,1
307,Shopee dips toe in India e-commerce market with seller recruitment campaign,0
709,Factbox: Notable U.S. semiconductor M&A deals since December 2013,1
238,UPDATE 3-Broadcom eyes more smartphone chip sales,1
607,"Planes, ships head for devastated Tonga as aid operation ramps up",1
598,India police to question Amazon executives in probe over marijuana smuggling,0
311,U.S. senators urge Biden to avoid India sanctions over Russian deal,0
311,BRIEF-Broadcom Says Evaluating Options After Qualcomm's Revised Bid For NXP,1
1425,US STOCKS-Wall St rout worsens as China hits back on trade,1
240,Chipmaker Broadcom to buy network gear maker Brocade for $5.5 billion,1
965,India's top lender stops handling trade with sanctioned Russian entities - sources,0
285,UPDATE 1-Broadcom wins U.S. antitrust consent to buy Brocade -FTC,1
1268,US STOCKS-Apple's gains lift tech in quiet day before jobs data,1
1144,Elephants in India enjoy fruit feast ahead of own world day,0
1231,"UPDATE 2-Apple's iPhone 6 Plus includes chips from Qualcomm, Skyworks - iFixit",1
1542,U.S. should create fund to counter China's Belt and Road push: commission,1
641,"FOCUS-Musk set to tout Starlink progress as cost, demand hurdles linger",1
620,New COVID-19 cases in India rise sharply for fifth consecutive day,0
334,"India, Russia strike trade, arms deals during Putin visit",0
699,Explainer-India's wheat exports surge as world prices soar,0
679,Hundreds of Ford India workers protest over planned plant closure,0
1785,GLOBAL MARKETS-Oil surges to over two-year peak; shares little changed,1
408,UPDATE 2-Qualcomm says open to more deal talks with Broadcom following meeting,1
1001,FEATURE-India's engineering colleges equip students for future beyond coal,0
682,"India reports 27,254 new COVID-19 cases, 219 deaths",0
1066,India's GDP growth likely touched a record in April-June: Reuters poll,0
1684,Tuesday Morning Briefing,1
569,"India reports 258,089 new daily COVID-19 infections",0
758,PRESS DIGEST-New York Times business news - Dec 5,1
1891,EU mergers and takeovers (Nov 6),1
1061,European shares edge lower as Greek deal optimism fades,1
1924,"LIVE MARKETS-It's a ""healthy correction"", CS reckons",1
1345,"Qualcomm expands car computer chip lineup, adds music from Amazon",1
619,India resumes vaccine exports as domestic stocks build up - officials,0
176,India's Reliance plans to turn syngas into blue hydrogen,0
1878,UPDATE 2-SAC's Steinberg found guilty of insider trading,1
533,India's new COVID-19 cases jump to two-month high,0
639,"India's Modi says cryptocurrencies should be used to boost democracy, not harm it",0
986,US STOCKS-Wall St drops as tech stocks tumble on Huawei fallout fears,1
862,Microsemi exploring options following takeover approach -source,1
526,"UK trade minister visits India to press on trade, economic ties",0
1863,"GLOBAL MARKETS-Oil price fall hits energy shares, dollar rises",1
1740,TRLPC: US rate rise to hit CLO equity returns as issuance falls,1
503,"US STOCKS-Apple, Broadcom hold back Wall Street gains",1
1328,Deals of the day-Mergers and acquisitions,1
1598,Wall St. flat ahead of holiday; ISPs rise on net neutrality bets,1
380,BRIEF-Broadcom Reiterates Qualcomm Did Not Inform Co Of Its Request For CFIUS Review,1
531,"India says Omicron may be less severe due to vaccination, prior infections",0
571,US STOCKS-Wall Street gains as hot inflation data meets expectations,1
18,Broadcom forecasts upbeat current-quarter sales on 5G ramp up,1
1061,India needs more big banks the size of largest lender SBI -finmin,0
503,Enel to look at entering India's power distribution market - CEO,0
1041,US STOCKS-Wall St rises as concerns over interest rates ease,1
976,India foreign minister says willing to make investments in Sri Lanka,0
1356,US STOCKS-Wall Street sinks as tech sell-off continues,1
1855,UPDATE 4-Google takes consumers' wrists to next frontier with Android watch,1
1032,Ford's India factory workers seek government help to safeguard jobs,0
579,"New Chinese hacking tool found, spurring U.S. warning to allies",1
1089,PRESS DIGEST - Wall Street Journal - March 13,1
1440,"GLOBAL MARKETS-US stocks edge up, euro slips on ECB comments",1
1815,Huawei gearing up to take on Cisco on its home turf,1
294,India proposes new rules to push green energy use in industries,0
74,"India reports 36,571 new coronavirus cases",0
1139,ARM and miners knock UK's FTSE 100 off 7-week highs,1
370,UPDATE 3-Broadcom warns of lower first-quarter revenue,1
147,India govt says no decision on Air India sale after report cites Tata Sons as winner,0
345,India's wheat exports set to surge amid Black Sea supply uncertainty,0
683,"India reports 27,254 new COVID-19 cases, 219 deaths",0
1712,Deals of the day- Mergers and acquisitions,1
312,BRIEF-Broadcom Reiterates That $82 Per Share Proposal for Qualcomm Is Best And Final,1
1792,Banks get first quarter boost from U.S. syndicated lending: Freeman,1
198,BRIEF-Broadcom Receives Second Request From FTC For Proposed Acquisition Of Qualcomm,1
1755,UPDATE 2-China opens box office to more U.S. movies,1
162,India's chief economic adviser Subramanian steps down,0
1131,"India bonds, rupee fall on week as geopolitical tensions weigh",0
50,"India's daily COVID-19 cases rise by 194,720",0
736,UPDATE 1-Applied Materials pulls second-quarter outlook as coronavirus disrupts supply chain,1
1870,DIARY-S&P 500 EARNINGS MONTH AHEAD,1
563,Qualcomm takeover battle intervention shows U.S. security panel's expanding reach,1
740,UPDATE 2-Chinese regulator approves Cisco's $4.5 bln Acacia deal,1
451,BRIEF-Qualcomm Confirms Receipt Of Broadcom's Nomination Of Candidate Slate,1
1250,Corrected: Chip designer CSR boosts shares with buyback,1
1019,"India reports 48,786 new COVID-19 cases",0
1663,"Euro rises on ECB talk, earnings buoy Dow",1
978,US STOCKS-Wall St falls amid worries about China and Greece,1
839,India's Ather targets 1 million electric scooters a year as demand soars,0
508,BRIEF-Broadcom introduces Enterprise 5G-HD Wi-Fi platform for next-generation enterprises,1
170,Reckitt takes steps to calm pricing row in India,0
105,India announces first formal meeting with Taliban,0
166,Broadcom to buy BroadLight for $230 million: report,1
1138,"India's Nifty breaches 17,000 on financials boost; GDP data in focus",0
632,BRIEF-Marvell names Gary Ignatin as senior vice president of corporate development,1
1694,"GLOBAL MARKETS-Commodities gain, equities pause 2017 rally in holiday trading",1
42,"India says daily COVID infections rise by 285,914",0
876,PRESS DIGEST- New York Times business news - Feb 6,1
761,DIARY-U.S. earnings week ahead,1
390,India asks Xiaomi to pay $88 mln in import taxes it found it evaded,0
1298,US STOCKS-Wall St up on Apple; S&P less than 10 pct below record high,1
9,"India reports 30,773 coronavirus cases",0
3,Broadcom forecasts upbeat current-quarter sales on 5G bet,1
708,US STOCKS-Wall Street bounces higher as chip stocks gain,1
875,Qualcomm shares falls as report says Apple will dump chips,1
448,BRIEF-Broadcom: Maslowski's employment with the company has been terminated,1
142,Broadcom's first-quarter revenue slightly exceeds expectations,1
1923,Deals of the day-Mergers and acquisitions,1
505,UPDATE 1-Amazon launches service aggregating video streaming apps in India,0
1414,Chip stocks tumble as top performer Nvidia set to report results,1
621,India's Axis Bank concludes structured derivative deals as RBI ban lifts,0
404,"India and Australia close to sealing early trade pact, Indian minister says",0
360,U.S. Supreme Court to weigh Broadcom bid to end shareholder suit,1
382,"BRIEF-Broadcom - German patent court opinion is that Invensas patent claims against co ""should be null and void""",1
172,UPDATE 2-India govt says no decision on Air India sale after report cites Tata Sons as winner,0
1479,Western Digital to raise Toshiba chip offer in last-ditch bid: source,1
914,China economic uncertainty a potential risk for U.S. chipmakers,1
1687,U.S. syndicated lending topples records in 2017,1
1778,Bond investor resistance movement may not last,1
1743,TRLPC: Stronger US credits to benefit from flight to quality,1
1106,Avago Technologies sees weak second-quarter revenue,1
334,Broadcom seen inching up 4th-qtr forecast at analysts meeting,1
1928,EU mergers and takeovers (Oct 15),1
898,India Reliance delays 21-day crude unit shutdown to Sept- sources,0
303,"Exclusive: Broadcom to raise Qualcomm bid in push for talks, sources say",1
431,India allows refined palm oil imports until Dec 2022,0
419,"BRIEF-Arris International, Broadcom and Brocade withdraw and re-file joint voluntary notice to CFIUS",1
999,"US STOCKS-S&P, Nasdaq hit highs on gains in health, tech stocks",1
1799,UPDATE 4-Trump administration hits China's Huawei with one-two punch,1
1582,DIARY-S&P 500 EARNINGS WEEK AHEAD,1
203,"India reports 30,549 new coronavirus cases",0
1287,S.Korea-Market Factors to watch on Jan 30,1
1893,EU mergers and takeovers (Nov 9),1
724,India reports smallest rise in COVID-19 deaths since mid-March,0
1079,ANALYSIS-Modi's farm reform reversal to deter investment in India's agriculture,0
162,Chipmaker Broadcom's quarterly revenue beats expectations,1
928,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
1464,Micron says China ban unfair but won't hurt revenue,1
1058,Qualcomm nears $37 billion deal to buy NXP Semiconductors: source,1
236,Eighteen killed in India as truck slams into overcrowded bus,0
1679,"UPDATE 1-Throngs greet Apple's newest iPhones, gold color sells out",1
713,Reuters Business News Schedule at 2130 GMT/4:30 p.m. ET,1
1699,US STOCKS-Tech stocks lead rally on Wall Street after Huawei breather,1
300,Boat carrying 100 passengers sinks in India's northeast - witnesses,0
432,"India's Odisha, Andhra Pradesh states brace for cyclonic storm",0
1156,PRESS DIGEST -Wall Street Journal - Feb 5,1
19,UPDATE 3-Broadcom forecasts upbeat current-quarter sales on 5G ramp up,1
741,Chinese regulator approves Cisco's $4.5 billion Acacia deal,1
782,India's biggest car dealer Popular plans $100 million listing - source,0
616,"India's economic activity on cusp of strengthening revival, says RBI",0
636,India to introduce new policy for battery swapping in clean mobility push,0
1044,"US STOCKS-Wall Street jumps, with tech leading the advance",1
1195,Japan's Renesas says considering buying U.S. chipmaker IDT,1
594,US STOCKS-Wall Street rises as inflation data meets estimates,1
1039,Elliott turns to snail mail in NXP mom-and-pop investor campaign,1
66,UPDATE 1-Broadcom to pay $195 mln for BroadLight,1
136,"Avago, Broadcom deal could put pressure on Qualcomm",1
981,"REUTERS IMPACT-India targets alternate fuels, EVs in clean transport push",0
1273,US STOCKS-Wall St gains with tech; S&P 500 posts best week since November,1
464,"India, Israel to start talks on free trade agreement next month",0
1028,India tech capital on high alert following actor's death,0
660,India asks Indonesia to raise palm oil supply as prices spike - sources,0
1083,UPDATE 1-Elections in India's most populous state to start in Feb. 10,0
528,Olympics-India won't send diplomat after Games 'politicized' by China,0
113,Broadcom's fourth-quarter results exceed expectations,1
1045,India resumes vaccine exports as domestic stocks build up - officials,0
1652,"Morning News Call - India,August 9",1
844,Infineon not vulnerable to takeover: CEO in Boersen-Zeitung,1
474,"India's COVID-19 cases rise by 333,533 in last 24 hours - govt",0
1000,"US STOCKS-Wall Street set to open higher on upbeat China data, firming yuan",1
509,BRIEF-Qualcomm Says It Received Presidential Order To Abandon Proposed Takeover Of Co By Broadcom,1
911,CANADA STOCKS-TSX falls as technology shares drag,1
986,"India, China trade blame for break down in border talks",0
696,"UPDATE 1-Qualcomm signs $2 bln sales MOUs with Lenovo, Xiaomi, vivo and OPPO",1
523,India's top refiner to fuel expansion with green power,0
200,"Qualcomm board rejects Broadcom, Silver Lake director nominees",1
804,US STOCKS-Nasdaq slightly higher on likely megadeal in chip sector,1
659,"India's COVID vaccine supply jumps, raising export hopes",0
1034,"Japan urges Toshiba, Western Digital to get along as chip spat flares",1
1227,"Qualcomm adds security, battery life features to phone chips",1
423,Air quality set to plummet in India's capital after clean spell,0
1163,RPT-BUZZ-U.S. stocks weekly: Still has kick,1
410,"UPDATE 3-Broadcom to end bid for Qualcomm, keeps plan to move to U.S. -sources",1
63,BRIEF-Broadcom Shareholders Approve Redomiciliation to the U.S.,1
103,"India reports 25,072 new coronavirus cases",0
828,India's top court orders 'work from home' over pollution in capital,0
834,Hyundai suffers backlash in India after Pakistani partner tweets on Kashmir,0
324,India expects tech cos will not use encryption as 'excuse'- official says,0
460,Broadcom lawsuits accuse Toyota of infringing infotainment system patents,1
276,"India's daily COVID-19 cases rise by 41,383",0
1810,DIARY-U.S. MEETINGS/WEEK AHEAD,1
289,"India, Russia sign 28 investment deals -foreign secy",0
685,Cricket-India women trump Pakistan to maintain perfect record,0
1388,US STOCKS-Wall St flat as oil price drop offsets earnings momentum,1
1390,US STOCKS-Wall St set for higher open on upbeat earnings,1
96,Broadcom considering sweetened Qualcomm bid: sources,1
323,India's top general laid to rest with full military honours,0
373,"EU antitrust regulators to investigate Broadcom, seek interim measures",1
462,Broadcom makes $1 billion patent claim against Volkswagen: Der Spiegel,1
1494,"UPDATE 2-Ceva profit falls, sees growth in China",1
675,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
1043,India's July oil imports hit 1-year low on refinery maintenance,0
1767,Apple considers bidding for big stake in Toshiba chip business: report,1
1376,US STOCKS-Wall St mixed as doubts about earnings offset biotech M&A bid,1
994,India prepares for future COVID surge as cases inch up,0
121,"India reports 25,166 new COVID-19 cases",0
157,"With Qualcomm behind it, Broadcom looks to smaller deals",1
461,Broadcom makes $1 bln patent claim against Volkswagen -Der Spiegel,1
717,BRIEF-Maxlinear Inc. Q1 gaap earnings per share $0.29,1
1583,"Busy U.S. loan market, investor patience incite pricing pushback",1
398,"Broadcom signals delay in iPhone chip ramp-up, pointing to later release date",1
112,UPDATE 3-Ford to stop making cars in India,0
182,India allows domestic flights to fly at full capacity,0
1576,CIFC’s Wriedt: CLOs must be retention compliant,1
1151,Pakistan demands joint probe into 'accidental' India missile fire,0
793,Toshiba unconvinced by Western Digital's last-ditch chip bid,1
554,UPDATE 2-GlobalFoundries forecasts upbeat sales on booming chip demand,1
313,Global crypto exchange CrossTower enters India despite policy uncertainty,0
1144,PRESS DIGEST- New York Times business news - Nov 7,1
73,Tesla crash-tests India’s industrial focus,0
1323,US STOCKS-Wall St mixed as lackluster earnings offset biotech M&A bid,1
757,"India's palm campaign has hard row to hoe with water, seedlings scarce",0
881,At least 12 killed in stampede at religious shrine in India Kashmir,0
1565,Wall St. rises as Huawei reprieve boosts tech shares,1
40,CORRECTED-Microsoft unveils fourth data center in India,0
69,"India's new COVID-19 cases surge to 179,723",0
251,Broadcom calls Qualcomm's offer for price talks 'engagement theater',1
1594,Wall St Weekahead-Investors bet Trump-fueled tech rally far from over,1
689,Qualcomm reports quarterly loss on $6 billion tax charge,1
425,UPDATE 1-India to study sanctions impact on trade settlement with Russia,0
830,India shares extend losses with Russia-Ukraine standoff in focus,0
50,Emulex to pay Broadcom fees in partial settlement,1
655,Apple loses bid to nix Caltech patent underlying $1.1 billion verdict,1
688,India's Serum Institute applies for full approval of Covishield vaccine,0
1118,Hynix joins last-minute METI-led bid for Toshiba chips - Asahi,1
138,India's energy demand grows at slower pace in September,0
455,BRIEF-Qualcomm Board Of Directors Unanimously Rejects Revised Broadcom Proposal,1
1236,REFILE-Goldman's Waldron says U.S. tax reform boosts shareholder activism,1
1129,US STOCKS-Уолл-стрит замерла из-за результатов Citi,1
141,BRIEF-Broadcom Narrows Q1 Revenue Guidance Range,1
1560,US high-grade merger lending hits half-year record,1
840,India plans to ask state-run banks to expand lending to boost demand,0
212,A Myanmar family flees to India with no plans to return soon,0
767,India probes illegal immigration after tragedy near Canada border,0
1091,UPDATE 1-India to introduce new battery swapping policy in EV push,0
1693,"GLOBAL MARKETS-Commodities gain, equities pause 2017 rally in holiday trading",1
396,India's govt says volatile crude oil prices pose concerns for economy,0
606,UPDATE 4-GlobalFoundries reveals revenue jump in U.S. IPO filing as chip demand surges,1
1434,"Wall St. ends a bit lower a day after Dow, S&P set records",1
521,Broadcom makes highest first-round bid of $23 bln for Toshiba chip unit: source,1
60,"Qualcomm, Broadcom plan to meet on Feb. 14-sources",1
972,CORRECTED-India's Omicron wave may intensify in coming weeks -experts,0
29,"BRIEF-Broadcom says subsidiaries, Broadcom Corp and Broadcom Cayman Finance, intend to offer senior notes - SEC filing‍",1
1584,"Apple's iPhone 5 uses chips from Qualcomm, Avago, Skyworks",1
558,Analytics behemoth SAS says aiming to go public by 2024,1
288,"India antitrust body fines United Breweries, Carlsberg in price fixing case",0
841,"India could ship vaccines to COVAX in a few weeks, say sources",0
71,Coal India plans to increase prices 'slowly',0
1907,"MARKET PULSE- Pandora, Lockheed Martin, Perion, Aeropostale, Big 5",1
246,"India shares gain on energy, banking boost",0
651,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
1143,UPDATE 2-India raids liquor companies in price fixing probe -sources,0
8,India's Omicron cases jump to 101,0
498,"India signs deals to export 500,000 T wheat, as global prices surge",0
1145,India's inflation likely remained steady at 5.60% in August - Reuters poll,0
1181,"Samsung flags chip recovery, shrinking phone market amid coronavirus outbreak",1
290,Oil and gas will keep meeting India's 'baseload' energy demand- oil minister,0
1523,US STOCKS-Wall St flat in low volume session; ISPs rise on net neutrality bets,1
1853,UPDATE 5-China probe may be aimed at Qualcomm's 4G royalties,1
593,"Chip shortage pushes Reliance, Google to delay India smartphone launch",0
991,India cenbank says longer policy support is needed for sustained economic recovery,0
1007,Deals of the day -- mergers and acquisitions,1
589,UPDATE 4-UK-listed cybersecurity firm Avast in merger talks with NortonLifeLock,1
940,Olympics-Alpine skiing-India's Arif Khan ready for date with destiny in Beijing,0
1876,DIARY-U.S. MEETINGS/WEEK AHEAD,1
53,India formalises acquisition of 56 Airbus C295 aircraft,0
